,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0
86,0.85,0.013872,0.024312,0.076148,0.046034,0.030114,0.04,250.0,0.525,0.0094133,0.018222,0.055015,0.034223,0.020792,0.065,250.0,0.525,0.0053242,0.011479,0.033294,0.021338,0.011956,0.133,250.0,0.525
87,0.86,0.013648,0.024058,0.075191,0.045532,0.029659,0.04,250.0,0.525,0.0092278,0.018001,0.054202,0.033789,0.020413,0.065,250.0,0.525,0.0052014,0.011313,0.032716,0.021015,0.011701,0.133,250.0,0.525
88,0.87,0.013424,0.023805,0.074238,0.045033,0.029205,0.04,250.0,0.525,0.0090429,0.017782,0.053393,0.033358,0.020035,0.065,250.0,0.525,0.0050792,0.011147,0.032142,0.020696,0.011447,0.133,250.0,0.525
89,0.88,0.013201,0.023552,0.073287,0.044535,0.028752,0.04,250.0,0.525,0.0088585,0.017563,0.052587,0.032929,0.019658,0.065,250.0,0.525,0.0049577,0.010983,0.031573,0.020379,0.011194,0.133,250.0,0.525
90,0.89,0.012979,0.023301,0.072338,0.044039,0.0283,0.04,250.0,0.525,0.0086747,0.017345,0.051785,0.032502,0.019283,0.065,250.0,0.525,0.0048368,0.010821,0.031008,0.020065,0.010943,0.133,250.0,0.525
91,0.9,0.012757,0.02305,0.071392,0.043544,0.027848,0.04,250.0,0.525,0.0084914,0.017128,0.050985,0.032077,0.018907,0.065,250.0,0.525,0.0047164,0.01066,0.030446,0.019753,0.010693,0.133,250.0,0.525
92,0.91,0.012535,0.0228,0.070448,0.043051,0.027397,0.04,250.0,0.525,0.0083085,0.016913,0.050187,0.031654,0.018533,0.065,250.0,0.525,0.0045965,0.0105,0.029887,0.019444,0.010444,0.133,250.0,0.525
93,0.92,0.012314,0.022551,0.069506,0.04256,0.026947,0.04,250.0,0.525,0.008126,0.016698,0.049392,0.031233,0.01816,0.065,250.0,0.525,0.0044772,0.010341,0.029332,0.019137,0.010195,0.133,250.0,0.525
94,0.93,0.012093,0.022302,0.068566,0.04207,0.026496,0.04,250.0,0.525,0.0079439,0.016484,0.048599,0.030813,0.017786,0.065,250.0,0.525,0.0043583,0.010183,0.028779,0.018832,0.0099466,0.133,250.0,0.525
95,0.9400000000000001,0.011873,0.022055,0.067627,0.041581,0.026046,0.04,250.0,0.525,0.0077622,0.016271,0.047808,0.030395,0.017413,0.065,250.0,0.525,0.0042398,0.010027,0.028228,0.018529,0.0096987,0.133,250.0,0.525
96,0.9500000000000001,0.011652,0.021808,0.066689,0.041093,0.025596,0.04,250.0,0.525,0.0075808,0.016059,0.047018,0.029978,0.01704,0.065,250.0,0.525,0.0041217,0.0098717,0.027679,0.018228,0.0094507,0.133,250.0,0.525
97,0.96,0.011432,0.021561,0.065752,0.040606,0.025146,0.04,250.0,0.525,0.0073996,0.015847,0.046228,0.029562,0.016666,0.065,250.0,0.525,0.0040038,0.0097174,0.027131,0.017929,0.0092022,0.133,250.0,0.525
98,0.97,0.011212,0.021315,0.064814,0.04012,0.024694,0.04,250.0,0.525,0.0072186,0.015636,0.045439,0.029147,0.016291,0.065,250.0,0.525,0.0038862,0.009564,0.026583,0.017631,0.0089524,0.133,250.0,0.525
99,0.98,0.010993,0.02107,0.063874,0.039634,0.024241,0.04,250.0,0.525,0.0070378,0.015426,0.044647,0.028733,0.015914,0.065,250.0,0.525,0.0037686,0.0094115,0.026034,0.017334,0.0087002,0.133,250.0,0.525
100,0.99,0.010773,0.020825,0.06293,0.039147,0.023783,0.04,250.0,0.525,0.0068567,0.015216,0.043851,0.028318,0.015533,0.065,250.0,0.525,0.0036509,0.0092595,0.025479,0.017036,0.008443,0.133,250.0,0.525
101,1.0,0.010561,0.020587,0.062002,0.03867,0.023331,0.04,110.0,0.231,0.0066806,0.015011,0.043057,0.027908,0.01515,0.065,110.0,0.231,0.0035364,0.0091109,0.024919,0.016739,0.0081792,0.133,110.0,0.231
102,1.01,0.010469,0.02047,0.061571,0.038431,0.023139,0.04,110.0,0.231,0.0066062,0.014909,0.042689,0.027697,0.014992,0.065,110.0,0.231,0.0034904,0.009032,0.024651,0.016574,0.0080771,0.133,110.0,0.231
