Unnamed: 0,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
258,2.57,0.00017670584825035427,0.006483044388178026,0.011260424612479319,0.01069354804994805,0.0005668765625312709,0.04,0.17,0.0026503,0.079164,0.00010831266706118628,0.004605987834905612,0.007915874683188263,0.0075558072518893795,0.00036006743129888256,0.06,0.17,0.0026503,0.10778,4.753238520843213e-05,0.0029178415232631156,0.004742537453322835,0.00461568698657102,0.00012685046675181422,0.12,0.17,0.0026503,0.20424,0.93
259,2.58,0.0001752506244028027,0.006499658931998933,0.011277664198233927,0.01071478152188567,0.0005628826763482564,0.04,0.17,0.0026503,0.077435,0.00010642600135058695,0.004600501961535171,0.00790204183942888,0.007546780808099024,0.00035526103132985863,0.06,0.17,0.0026503,0.11076,4.548850690457594e-05,0.002904371861029764,0.004721038682175948,0.004595678880150368,0.00012535980202557978,0.12,0.17,0.0026503,0.20233,0.93
260,2.59,0.00018352716970159024,0.006469348756858819,0.011242074037061782,0.010671117870682575,0.0005709561663792065,0.04,0.17,0.0026503,0.080714,0.00011041486112953471,0.004605901053312857,0.007925715633776026,0.007559167200153296,0.0003665484336227271,0.06,0.17,0.0026503,0.10861,4.7337341764961333e-05,0.0029022860635910604,0.004715795749456866,0.004587172434461663,0.00012862331499520347,0.12,0.17,0.0026503,0.2012,0.93
261,2.6,0.00017906703572273452,0.00648147243280594,0.011239012815189745,0.010674506815704225,0.0005645059994855194,0.04,0.17,0.0026503,0.079283,0.00010774347587504041,0.004603730310134187,0.007914827573565665,0.007554117772604291,0.0003607098009613765,0.06,0.17,0.0026503,0.10861,4.561491438934701e-05,0.0028984923311353833,0.004706538519079696,0.0045828228667246645,0.00012371565235503158,0.12,0.17,0.0026503,0.19929,0.93
262,2.61,0.0001722536809956372,0.006459337163581267,0.011201663534103838,0.010647213252074423,0.0005544502820294175,0.04,0.17,0.0026503,0.080118,0.00011079901202652063,0.004593547981943773,0.007896629131128527,0.007534263169539687,0.00036236596158883755,0.06,0.17,0.0026503,0.10987,4.702873597335498e-05,0.0028892701574503676,0.004684666246554498,0.004561140036550553,0.00012352621000394533,0.12,0.17,0.0026503,0.20227,0.93
263,2.62,0.00016984370615983938,0.00647027243402282,0.011210630987993532,0.010656489738503751,0.000554141249489781,0.04,0.17,0.0026503,0.07672,0.00011015412047268856,0.004587943090271567,0.007876336951160868,0.00751242790706579,0.00036390904409507843,0.06,0.17,0.0026503,0.10826,4.720211676396943e-05,0.0028866003172114884,0.004678245939451708,0.004553980429882751,0.00012426550956895626,0.12,0.17,0.0026503,0.19911,0.93
264,2.63,0.00017801627533083043,0.0064485969153923765,0.011176946518288412,0.010615905198713188,0.0005610413195752256,0.04,0.17,0.0026503,0.08131,0.00010741000891559197,0.004589379734001888,0.007879056257341794,0.0075209074824297605,0.0003581487749120331,0.06,0.17,0.0026503,0.10867,4.473976646528292e-05,0.002880899801791969,0.00467475898619981,0.004549172120470176,0.0001255868657296352,0.12,0.17,0.0026503,0.20031,0.93
265,2.64,0.00017188151734331595,0.006465098238611839,0.011214274114392114,0.010656132151277413,0.0005581419631147027,0.04,0.17,0.0026503,0.077137,0.0001040151516366279,0.004579892705565777,0.007863342032504718,0.007507703195291122,0.0003556388372135957,0.06,0.17,0.0026503,0.10754,4.6888808738620834e-05,0.002878363185633826,0.004671025010648871,0.004543024947842446,0.0001280000628064277,0.12,0.17,0.0026503,0.19941,0.93
266,2.65,0.00017169806952325528,0.00645422694760765,0.011179743234316189,0.010623693136947223,0.000556050097368965,0.04,0.17,0.0026503,0.077614,0.00010700495153539523,0.004572854205481531,0.007847603789584814,0.007490379386046708,0.00035722440353810615,0.06,0.17,0.0026503,0.10832,4.4875838709635827e-05,0.0028651589420338845,0.004640473796574293,0.004519698237155078,0.00012077555941921643,0.12,0.17,0.0026503,0.19941,0.93
267,2.66,0.00016880727577397214,0.00644739788549724,0.011155918385197756,0.01061271320258895,0.0005432051826088062,0.04,0.17,0.0026503,0.081489,0.00010319562990632863,0.004570778443096841,0.00783554138516948,0.007483374802967963,0.0003521665822015152,0.06,0.17,0.0026503,0.1073,4.7434186971270165e-05,0.002859473194427927,0.004636269240047359,0.004508038650202351,0.00012823058984500784,0.12,0.17,0.0026503,0.19893,0.93
268,2.67,0.0001697003328436413,0.006436035655917995,0.011125470052613298,0.01058097651781123,0.0005444935348020671,0.04,0.17,0.0026503,0.078568,0.00010566093628291679,0.004560774764408066,0.0078091262922216215,0.007459276561950174,0.0003498497302714462,0.06,0.17,0.0026503,0.11028,4.609947626427629e-05,0.0028611879794499203,0.004629201452254502,0.004504925629269469,0.0001242758229850342,0.12,0.17,0.0026503,0.20054,0.93
269,2.68,0.00017733458140447867,0.0064216828122363534,0.011111993818739308,0.010557578496675782,0.0005544153220635276,0.04,0.17,0.0026503,0.078389,0.0001114084495323985,0.004552929308237332,0.007802267610854795,0.0074435990558001895,0.0003586685550546047,0.06,0.17,0.0026503,0.10843,5.038662691766367e-05,0.0028487610051958346,0.0046107994819093254,0.004481469035429484,0.0001293304464798408,0.12,0.17,0.0026503,0.2006,0.93
270,2.69,0.00017046672301311274,0.006432969483092474,0.011138493913708188,0.010586534959514407,0.0005519589541937818,0.04,0.17,0.0026503,0.079641,0.00010432414962499593,0.004554912929320313,0.007811076355995532,0.0074563728810805975,0.0003547034749149354,0.06,0.17,0.0026503,0.11004,4.680929160029684e-05,0.002843582950072741,0.004595658770269431,0.004471849989992137,0.00012380878027729435,0.12,0.17,0.0026503,0.20066,0.93
271,2.7,0.0001891339729549456,0.006420851766110534,0.01111268843077006,0.010547147275691544,0.0005655411550785147,0.04,0.17,0.0026503,0.078747,0.00010342725202815357,0.004550611631972401,0.007780866832711513,0.007434357868890089,0.000346508963821423,0.06,0.17,0.0026503,0.10921,4.809293920277392e-05,0.0028385922853753874,0.004587250655821201,0.00446138978503019,0.00012586087079101153,0.12,0.17,0.0026503,0.20025,0.93
272,2.71,0.00017568519366259266,0.006434748578267522,0.011123225685812858,0.010568723847725678,0.0005545018380871797,0.04,0.17,0.0026503,0.078329,0.00010703059985032155,0.004540322455918969,0.007754854150897531,0.0074075373321090005,0.0003473168187885295,0.06,0.17,0.0026503,0.11034,4.7519071913128335e-05,0.0028382309970423725,0.004590693277867889,0.004463877295775248,0.00012681598209263973,0.12,0.17,0.0026503,0.20049,0.93
273,2.72,0.00017587660162062002,0.006400649376183878,0.011057680273191647,0.010506963022846497,0.000550717250345149,0.04,0.17,0.0026503,0.079104,0.00010391296013525075,0.004535452098501969,0.007751763485401099,0.0074069781010504135,0.000344785384350685,0.06,0.17,0.0026503,0.10736,4.578855787269828e-05,0.0028336747510429657,0.004574136964328387,0.0044515756565016015,0.00012256130782678368,0.12,0.17,0.0026503,0.20013,0.93
274,2.73,0.00018721056132828002,0.0064094177888559065,0.011088686919111152,0.010525479557019612,0.0005632073620915405,0.04,0.17,0.0026503,0.078329,0.00010601821740521388,0.004529348878303488,0.007739141976909478,0.007394016769796323,0.0003451252071131556,0.06,0.17,0.0026503,0.10885,4.483885183061837e-05,0.0028211655586709234,0.0045456018639119244,0.0044269539034382365,0.00011864796047368853,0.12,0.17,0.0026503,0.19888,0.93
275,2.74,0.00017040584240989436,0.006393737401975184,0.011017536313660961,0.010484880795895851,0.0005326555177651059,0.04,0.17,0.0026503,0.078925,0.00010359273836377322,0.004525653755153849,0.007720733110351185,0.007380914333468738,0.0003398187768824486,0.06,0.17,0.0026503,0.10802,4.504420859258011e-05,0.0028155359376384878,0.004537963250202536,0.004416717184933682,0.00012124606526885335,0.12,0.17,0.0026503,0.1984,0.93
276,2.75,0.00017059739355362272,0.006413379549590593,0.01106332963253695,0.010525749218740997,0.0005375804137959541,0.04,0.17,0.0026503,0.079223,0.00010390878662735868,0.004528463330751786,0.007742617249388728,0.007393579013851352,0.00034903823553737544,0.06,0.17,0.0026503,0.10843,4.5342606257437516e-05,0.002809727327261757,0.00452796639613459,0.00440569480074562,0.00012227159538897062,0.12,0.17,0.0026503,0.19804,0.93
277,2.76,0.00016308472518471938,0.006391982592131729,0.011015265160430783,0.010489789842094208,0.0005254753183365747,0.04,0.17,0.0026503,0.078747,0.0001049143259867727,0.004514586636146247,0.007707624352675997,0.007365187511249686,0.00034243684142631084,0.06,0.17,0.0026503,0.10647,4.529924791952198e-05,0.002810382296641397,0.004525301729852341,0.004405759172170754,0.0001195425576815869,0.12,0.17,0.0026503,0.19882,0.93
278,2.77,0.0001675439794436716,0.0063997559114700705,0.011046314632493415,0.010503383069097465,0.0005429315633959493,0.04,0.17,0.0026503,0.080416,0.00010744266994031151,0.004520956125417414,0.007724231160209739,0.007372878266672879,0.0003513528935368602,0.06,0.17,0.0026503,0.10814,4.638977934126487e-05,0.0028035006112656206,0.0045090844547125315,0.004388977185339965,0.00012010726937256721,0.12,0.17,0.0026503,0.19673,0.93
279,2.78,0.000162489643665882,0.006379652825182515,0.010980568107725968,0.01045497785064667,0.0005255902570792977,0.04,0.17,0.0026503,0.079462,0.00010728610272460594,0.004500033574487484,0.007688166950205079,0.007339428107278845,0.0003487388429262335,0.06,0.17,0.0026503,0.10718,4.6135320082942937e-05,0.0027928874876768832,0.004493377397663379,0.004374129575004029,0.00011924782265934945,0.12,0.17,0.0026503,0.19792,0.93
280,2.79,0.00016133177853844898,0.0063857321084793825,0.01098611956717789,0.010460201824221686,0.000525917742956207,0.04,0.17,0.0026503,0.078091,0.00010548845767505733,0.00450686928723815,0.007698306433616488,0.0073494559576686115,0.0003488504759478768,0.06,0.17,0.0026503,0.10808,4.5155702942899144e-05,0.002791172191273668,0.004480742503442886,0.004364343805546993,0.00011639869789589181,0.12,0.17,0.0026503,0.19768,0.93
281,2.8,0.00017486162078033326,0.006370139390398492,0.010987758919915401,0.010443894907714756,0.0005438640122006451,0.04,0.17,0.0026503,0.078091,0.00010337728199040551,0.004499635063220348,0.007668986564421265,0.007328680824611403,0.00034030573980986067,0.06,0.17,0.0026503,0.10647,4.411019250789114e-05,0.0027867553326668044,0.004475441350865126,0.004358731945697285,0.00011670940516784003,0.12,0.17,0.0026503,0.19792,0.93
282,2.81,0.00016687857223956565,0.00635760542451236,0.010940535524398984,0.010414357628623036,0.0005261778957759477,0.04,0.17,0.0026503,0.077554,0.00010467505123121005,0.0044992198958995686,0.007660657581144502,0.00732305553400804,0.0003376020471364627,0.06,0.17,0.0026503,0.10766,4.432192366493861e-05,0.0027752638304888357,0.004459149466705061,0.004342256801804701,0.00011689266490036093,0.12,0.17,0.0026503,0.19983,0.93
283,2.82,0.00017286450401939786,0.006350893087706557,0.010919120077621641,0.010391295325759043,0.0005278247518625986,0.04,0.17,0.0026503,0.078448,0.00010385697029802158,0.004494199962252104,0.007651283987503081,0.007313283960204751,0.0003380000272983296,0.06,0.17,0.0026503,0.10682,4.367698836132389e-05,0.002772467642864593,0.0044439698531154636,0.004329842026076746,0.0001141278270387177,0.12,0.17,0.0026503,0.19685,0.93
284,2.83,0.00016996364456925273,0.006378840800370331,0.01099026104488316,0.010453809990699517,0.0005364510541836429,0.04,0.17,0.0026503,0.075587,9.57723168195888e-05,0.004484568887593935,0.007618361385932018,0.007293855034774021,0.0003245063511579972,0.06,0.17,0.0026503,0.10718,4.793164179687823e-05,0.002768179703704665,0.00444400863823486,0.004323133940748363,0.00012087469748649607,0.12,0.17,0.0026503,0.19822,0.93
285,2.84,0.00018203873381209627,0.006362552554371167,0.010961906227901351,0.010419905593535585,0.0005420006343657671,0.04,0.17,0.0026503,0.077435,0.00010049778072963244,0.0044766257429999816,0.00761990155786288,0.007283206312182117,0.00033669524568076265,0.06,0.17,0.0026503,0.10545,4.770076131366739e-05,0.002764322553056948,0.004437248634383592,0.004316701282660822,0.0001205473517227702,0.12,0.17,0.0026503,0.19846,0.93
286,2.85,0.00018298211447033205,0.006351651578551661,0.010932387653867157,0.01038604624242385,0.0005463414114433098,0.04,0.17,0.0026503,0.078806,0.00010488164249193382,0.004477298881565449,0.007606386496726422,0.007271538287328792,0.0003348482093976308,0.06,0.17,0.0026503,0.10736,4.222810972133527e-05,0.0027545429835111285,0.0044121333031565384,0.004300293125226481,0.00011184017793005586,0.12,0.17,0.0026503,0.19816,0.93
287,2.86,0.0001722599291270937,0.006349319769363685,0.010936458337956673,0.0104007557010254,0.0005357026369312746,0.04,0.17,0.0026503,0.079581,0.00010455608810352653,0.004465132023127733,0.00759152654554997,0.007254405598301546,0.00033712094724842385,0.06,0.17,0.0026503,0.10694,4.424264281955039e-05,0.0027521980385844537,0.004408705922610274,0.00429185632922753,0.00011684959338274536,0.12,0.17,0.0026503,0.19995,0.93
288,2.87,0.000168841593082483,0.006349492928311489,0.010911879261790046,0.01038457629136995,0.0005273029704200949,0.04,0.17,0.0026503,0.07672,0.00010680896045677916,0.004473914851395991,0.007621319166745857,0.0072744204942828,0.00034689867246305724,0.06,0.17,0.0026503,0.10754,4.4073628491206184e-05,0.0027468480763358227,0.0043996798830198795,0.004283866263951367,0.00011581361906851295,0.12,0.17,0.0026503,0.19846,0.93
289,2.88,0.00017168781495141555,0.006350105264693654,0.010906419877751735,0.010380639876990042,0.0005257800007616951,0.04,0.17,0.0026503,0.079462,0.00010386768372765299,0.004457666038180549,0.00757030134800117,0.007238398125648103,0.0003319032223530654,0.06,0.17,0.0026503,0.10957,4.959831540559416e-05,0.002742941577928867,0.004389082725139869,0.004270031739740141,0.00011905098539972873,0.12,0.17,0.0026503,0.1978,0.93
290,2.89,0.00017556126996425364,0.006324887898515738,0.010874275962488921,0.010342859566946166,0.0005314163955427565,0.04,0.17,0.0026503,0.078031,0.0001030159680742422,0.004451474355058518,0.0075686932739019415,0.007234935516011774,0.0003337577578901685,0.06,0.17,0.0026503,0.10551,4.4882989569981874e-05,0.0027317024640141994,0.004364922622247299,0.0042524632316427915,0.00011245939060450691,0.12,0.17,0.0026503,0.19822,0.93
291,2.9,0.00017675165996525102,0.006329132291449838,0.010893172137190875,0.010354674041496079,0.0005384980956947938,0.04,0.17,0.0026503,0.075587,0.00010272877753765604,0.004450262549880698,0.007570283820586901,0.00723105797686467,0.00033922584372223213,0.06,0.17,0.0026503,0.107,4.3549236408215045e-05,0.0027257261379792673,0.004356157296999375,0.00424349562730074,0.0001126616696986359,0.12,0.17,0.0026503,0.1978,0.93
292,2.91,0.00017883436435451257,0.0063282643148913275,0.010882731964561526,0.010346259122672825,0.0005364728418886989,0.04,0.17,0.0026503,0.076779,9.910628638130063e-05,0.004449347938945257,0.00755090834870287,0.007221018619872055,0.0003298897288308135,0.06,0.17,0.0026503,0.10927,4.315234449205819e-05,0.002721390382233151,0.004343097344757172,0.004232000316996689,0.00011109702776048176,0.12,0.17,0.0026503,0.19798,0.93
293,2.92,0.00015591749081077678,0.006313490156523204,0.0108240985260841,0.010317346982062282,0.0005067515440218199,0.04,0.17,0.0026503,0.077137,0.00010595996326653612,0.004442194722675588,0.0075368453947705204,0.007206921524021145,0.0003299238707493759,0.06,0.17,0.0026503,0.10748,4.612333788521731e-05,0.0027192025943181207,0.004345905703727576,0.004229198680908964,0.00011670702281861219,0.12,0.17,0.0026503,0.19595,0.93
294,2.93,0.00017727368103397548,0.006314192038016613,0.010841925349863755,0.010306904061343894,0.0005350212885198637,0.04,0.17,0.0026503,0.077197,0.000111124277766141,0.0044330351483203535,0.007528995005712801,0.007188470961274551,0.00034052404443824934,0.06,0.17,0.0026503,0.10724,4.472029685407777e-05,0.0027158296476739122,0.004334667350178468,0.004221547391341791,0.00011311995883667762,0.12,0.17,0.0026503,0.1975,0.93
295,2.94,0.00016595640277354315,0.006315671727063448,0.01084073446813305,0.010321904008308094,0.0005188304598249567,0.04,0.17,0.0026503,0.077733,0.00010050760013497438,0.0044256227370384465,0.0074978751011339105,0.007173806888377152,0.0003240682127567593,0.06,0.17,0.0026503,0.10706,4.3216546690996876e-05,0.00270927937883645,0.004319370995626081,0.004207539865648996,0.0001118311299770863,0.12,0.17,0.0026503,0.1981,0.93
296,2.95,0.00018359625467355984,0.006297533048710598,0.010822209539029362,0.010284759818417005,0.0005374497206123587,0.04,0.17,0.0026503,0.0766,0.00010919912020911748,0.004423950069336594,0.007512799860362637,0.007173398035115698,0.00033940182524693863,0.06,0.17,0.0026503,0.10671,4.426252911705375e-05,0.0026992787408210315,0.004299269934023255,0.004188646985686279,0.00011062294833697568,0.12,0.17,0.0026503,0.19804,0.93
297,2.96,0.00015319833801384638,0.006301377136518074,0.010793450285285356,0.010291544384026675,0.0005019059012586814,0.04,0.17,0.0026503,0.077793,0.00010625075863174544,0.00442477007021901,0.007506605481338543,0.007171356698238968,0.0003352487830995758,0.06,0.17,0.0026503,0.10677,4.4995489018566166e-05,0.0026960173076396115,0.004294455737794129,0.004182820880614886,0.00011163485717924137,0.12,0.17,0.0026503,0.19446,0.93
298,2.97,0.0001655959930149815,0.00629386006360414,0.010792041481076693,0.010274937539205315,0.0005171039418713763,0.04,0.17,0.0026503,0.077554,0.00010516006871679463,0.004428284882440594,0.0075148809386956115,0.0071773867884388125,0.00033749415025679944,0.06,0.17,0.0026503,0.10933,4.425379120155557e-05,0.002694791166758144,0.004287149874704582,0.004176550269577267,0.00011059960512731368,0.12,0.17,0.0026503,0.19685,0.93
299,2.98,0.0001701863538205041,0.0063045555469873945,0.010820853936983846,0.0102945150718363,0.000526338865147547,0.04,0.17,0.0026503,0.07666,9.912995734094147e-05,0.004416805347374967,0.007482221886907475,0.007158996573581705,0.00032322531332577105,0.06,0.17,0.0026503,0.10945,4.834830812218879e-05,0.0026854934866097253,0.00427880375704727,0.004161749852812469,0.00011705390423480124,0.12,0.17,0.0026503,0.19774,0.93
300,2.99,0.000171094875991366,0.006281591881247559,0.010749307918463354,0.01023469130142158,0.0005146166170417733,0.04,0.17,0.0026503,0.077852,0.00010157629972171951,0.004412293274652969,0.0074698430040990305,0.00714521498539414,0.0003246280187048903,0.06,0.17,0.0026503,0.10849,4.410218862089183e-05,0.002680752286959893,0.004259639361317352,0.00415168620753313,0.00010795315378422201,0.12,0.17,0.0026503,0.19619,0.93
301,3.0,0.0001659327305028632,0.00627147688928171,0.010739572230125328,0.010223798722108522,0.0005157735080168074,0.04,0.17,0.0026503,0.07821,9.658645008030969e-05,0.004403231989682731,0.0074498912897872,0.0071325900594354655,0.0003173012303517349,0.06,0.17,0.0026503,0.10718,4.2934935537975884e-05,0.0026724193977683305,0.004247857239499274,0.004138846208169606,0.00010901103132966663,0.12,0.17,0.0026503,0.19631,0.93
