,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
55,0.54,0.022131,0.033958,0.11165,0.06483,0.046819,0.06,480.0,1.7808,1.4126,0.018087,0.028639,0.092884,0.054474,0.038411,0.0775,480.0,1.7808,1.5218,0.011746,0.020088,0.062955,0.037817,0.025138,0.145,480.0,1.7808,1.8158,0.99
56,0.55,0.021719,0.033479,0.10988,0.063893,0.045983,0.06,480.0,1.7808,1.425,0.017724,0.028205,0.091301,0.053628,0.037673,0.0775,480.0,1.7808,1.5336,0.011474,0.019725,0.061699,0.03712,0.024578,0.145,480.0,1.7808,1.8261,0.99
57,0.56,0.021308,0.033004,0.10811,0.062961,0.045151,0.06,480.0,1.7808,1.437,0.017364,0.027775,0.089728,0.052788,0.03694,0.0775,480.0,1.7808,1.5437,0.011204,0.019367,0.060456,0.036432,0.024024,0.145,480.0,1.7808,1.8412,0.99
58,0.57,0.0209,0.032532,0.10636,0.062036,0.044323,0.06,480.0,1.7808,1.4486,0.017005,0.027347,0.088165,0.051954,0.036211,0.0775,480.0,1.7808,1.5569,0.010937,0.019013,0.059227,0.035751,0.023475,0.145,480.0,1.7808,1.8506,0.99
59,0.58,0.020494,0.032062,0.10461,0.061115,0.043498,0.06,480.0,1.7808,1.46,0.016649,0.026923,0.086613,0.051127,0.035486,0.0775,480.0,1.7808,1.5686,0.010672,0.018663,0.05801,0.035078,0.022931,0.145,480.0,1.7808,1.864,0.99
60,0.59,0.020089,0.031595,0.10288,0.060201,0.042678,0.06,480.0,1.7808,1.474,0.016295,0.026502,0.08507,0.050305,0.034765,0.0775,480.0,1.7808,1.5848,0.010409,0.018317,0.056806,0.034413,0.022392,0.145,480.0,1.7808,1.8764,0.99
61,0.6,0.019687,0.031132,0.10115,0.059291,0.041861,0.06,480.0,1.7808,1.4856,0.015942,0.026084,0.083537,0.049489,0.034048,0.0775,480.0,1.7808,1.5955,0.010149,0.017976,0.055614,0.033756,0.021858,0.145,480.0,1.7808,1.89,0.99
62,0.61,0.019286,0.03067,0.099435,0.058387,0.041048,0.06,480.0,1.7808,1.4958,0.015591,0.025669,0.082014,0.048679,0.033335,0.0775,480.0,1.7808,1.6095,0.009891,0.017638,0.054434,0.033106,0.021328,0.145,480.0,1.7808,1.9059,0.99
63,0.62,0.018886,0.030212,0.097726,0.057488,0.040238,0.06,480.0,1.7808,1.5118,0.015242,0.025258,0.0805,0.047874,0.032625,0.0775,480.0,1.7808,1.6246,0.0096351,0.017304,0.053266,0.032463,0.020803,0.145,480.0,1.7808,1.9191,0.99
64,0.63,0.018489,0.029756,0.096026,0.056594,0.039432,0.06,480.0,1.7808,1.5263,0.014895,0.024849,0.078995,0.047075,0.03192,0.0775,480.0,1.7808,1.6409,0.0093812,0.016974,0.052109,0.031827,0.020283,0.145,480.0,1.7808,1.9356,0.99
65,0.64,0.018093,0.029303,0.094334,0.055705,0.038629,0.06,480.0,1.7808,1.5416,0.014549,0.024442,0.077499,0.046282,0.031217,0.0775,480.0,1.7808,1.6564,0.0091293,0.016647,0.050963,0.031197,0.019766,0.145,480.0,1.7808,1.953,0.99
66,0.65,0.017698,0.028853,0.092651,0.054822,0.037829,0.06,480.0,1.7808,1.5587,0.014205,0.024039,0.076011,0.045493,0.030518,0.0775,480.0,1.7808,1.6738,0.0088794,0.016324,0.049829,0.030575,0.019253,0.145,480.0,1.7808,1.9668,0.99
67,0.66,0.017306,0.028405,0.090975,0.053942,0.037032,0.06,480.0,1.7808,1.5764,0.013863,0.023639,0.074532,0.04471,0.029822,0.0775,480.0,1.7808,1.6905,0.0086314,0.016005,0.048704,0.029959,0.018745,0.145,480.0,1.7808,1.9867,0.99
68,0.67,0.016914,0.02796,0.089306,0.053068,0.036238,0.06,480.0,1.7808,1.59,0.013522,0.023241,0.073061,0.043932,0.029129,0.0775,480.0,1.7808,1.7061,0.0083852,0.015689,0.047589,0.02935,0.01824,0.145,480.0,1.7808,2.0021,0.99
69,0.68,0.016524,0.027517,0.087645,0.052198,0.035447,0.06,480.0,1.7808,1.6071,0.013183,0.022845,0.071598,0.043158,0.028439,0.0775,480.0,1.7808,1.7258,0.0081408,0.015376,0.046484,0.028746,0.017738,0.145,480.0,1.7808,2.0256,0.99
