,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0
114,1.1300000000000001,0.00032584,0.012028,0.018764,0.017748,0.0010163,1.1,7.5,0.04815,0.00076941,0.017755,0.029545,0.027239,0.0023055,0.75,7.5,0.04815,0.00044276,0.012746,0.020574,0.019217,0.001356,0.9,7.5,0.04815
115,1.1400000000000001,0.00031956,0.011818,0.018408,0.017413,0.00099543,1.1,7.5,0.04815,0.00075881,0.017524,0.029123,0.026853,0.0022707,0.75,7.5,0.04815,0.00043558,0.012556,0.020237,0.018905,0.0013323,0.9,7.5,0.04815
116,1.1500000000000001,0.00031344,0.011611,0.018061,0.017085,0.00097516,1.1,7.5,0.04815,0.00074843,0.017297,0.02871,0.026473,0.0022368,0.75,7.5,0.04815,0.00042854,0.012368,0.019908,0.018599,0.0013091,0.9,7.5,0.04815
117,1.16,0.00030746,0.011408,0.01772,0.016765,0.0009554,1.1,7.5,0.04815,0.00073824,0.017073,0.028303,0.0261,0.0022035,0.75,7.5,0.04815,0.00042166,0.012183,0.019585,0.018298,0.0012865,0.9,7.5,0.04815
118,1.17,0.00030162,0.011209,0.017388,0.016451,0.00093615,1.1,7.5,0.04815,0.00072825,0.016852,0.027904,0.025733,0.0021709,0.75,7.5,0.04815,0.00041492,0.012002,0.019268,0.018004,0.0012644,0.9,7.5,0.04815
119,1.18,0.00029592,0.011014,0.017062,0.016145,0.00091739,1.1,7.5,0.04815,0.00071845,0.016635,0.027512,0.025373,0.002139,0.75,7.5,0.04815,0.00040833,0.011823,0.018958,0.017715,0.0012428,0.9,7.5,0.04815
120,1.19,0.00029036,0.010823,0.016744,0.015845,0.00089911,1.1,7.5,0.04815,0.00070883,0.01642,0.027127,0.025019,0.0021078,0.75,7.5,0.04815,0.00040187,0.011648,0.018653,0.017431,0.0012216,0.9,7.5,0.04815
121,1.2,0.00028492,0.010635,0.016432,0.015551,0.00088127,1.1,7.5,0.04815,0.0006994,0.016209,0.026748,0.024671,0.0020771,0.75,7.5,0.04815,0.00039555,0.011475,0.018354,0.017153,0.001201,0.9,7.5,0.04815
122,1.21,0.00027961,0.01045,0.016128,0.015264,0.00086388,1.1,7.5,0.04815,0.00069014,0.016,0.026375,0.024328,0.0020471,0.75,7.5,0.04815,0.00038936,0.011305,0.018061,0.01688,0.0011808,0.9,7.5,0.04815
123,1.22,0.00027442,0.010269,0.015829,0.014982,0.00084692,1.1,7.5,0.04815,0.00068105,0.015795,0.026009,0.023992,0.0020177,0.75,7.5,0.04815,0.00038329,0.011138,0.017774,0.016613,0.001161,0.9,7.5,0.04815
124,1.23,0.00026934,0.010092,0.015537,0.014707,0.00083036,1.1,7.5,0.04815,0.00067214,0.015592,0.025649,0.023661,0.0019889,0.75,7.5,0.04815,0.00037735,0.010973,0.017491,0.01635,0.0011417,0.9,7.5,0.04815
125,1.24,0.00026439,0.0099176,0.015252,0.014437,0.0008142,1.1,7.5,0.04815,0.00066338,0.015393,0.025295,0.023335,0.0019606,0.75,7.5,0.04815,0.00037153,0.010811,0.017215,0.016092,0.0011227,0.9,7.5,0.04815
126,1.25,0.00025954,0.0097466,0.014972,0.014173,0.00079843,1.1,7.5,0.04815,0.00065479,0.015196,0.024947,0.023014,0.0019328,0.75,7.5,0.04815,0.00036583,0.010652,0.016943,0.015839,0.0011042,0.9,7.5,0.04815
127,1.26,0.0002548,0.0095787,0.014698,0.013915,0.00078303,1.1,7.5,0.04815,0.00064635,0.015001,0.024605,0.022699,0.0019056,0.75,7.5,0.04815,0.00036024,0.010495,0.016676,0.01559,0.0010861,0.9,7.5,0.04815
128,1.27,0.00025017,0.0094139,0.01443,0.013662,0.00076799,1.1,7.5,0.04815,0.00063807,0.01481,0.024268,0.022389,0.0018789,0.75,7.5,0.04815,0.00035476,0.01034,0.016414,0.015346,0.0010684,0.9,7.5,0.04815
129,1.28,0.00024564,0.0092521,0.014167,0.013413,0.0007533,1.1,7.5,0.04815,0.00062994,0.014621,0.023937,0.022084,0.0018527,0.75,7.5,0.04815,0.00034939,0.010189,0.016157,0.015106,0.001051,0.9,7.5,0.04815
130,1.29,0.00024121,0.0090932,0.013909,0.01317,0.00073895,1.1,7.5,0.04815,0.00062195,0.014435,0.023611,0.021784,0.001827,0.75,7.5,0.04815,0.00034413,0.010039,0.015905,0.014871,0.001034,0.9,7.5,0.04815
131,1.3,0.00023688,0.0089373,0.013657,0.012932,0.00072493,1.1,7.5,0.04815,0.00061411,0.014251,0.02329,0.021488,0.0018018,0.75,7.5,0.04815,0.00033897,0.0098918,0.015657,0.014639,0.0010173,0.9,7.5,0.04815
132,1.31,0.00023264,0.0087842,0.01341,0.012699,0.00071123,1.1,7.5,0.04815,0.0006064,0.01407,0.022974,0.021197,0.001777,0.75,7.5,0.04815,0.00033391,0.009747,0.015413,0.014412,0.001001,0.9,7.5,0.04815
133,1.32,0.00022849,0.0086339,0.013168,0.01247,0.00069785,1.1,7.5,0.04815,0.00059883,0.013891,0.022664,0.020911,0.0017527,0.75,7.5,0.04815,0.00032895,0.0096045,0.015174,0.014189,0.00098499,0.9,7.5,0.04815
134,1.33,0.00022444,0.0084863,0.012931,0.012246,0.00068476,1.1,7.5,0.04815,0.0005914,0.013715,0.022358,0.020629,0.0017289,0.75,7.5,0.04815,0.00032409,0.0094641,0.014939,0.01397,0.00096932,0.9,7.5,0.04815
135,1.34,0.00022047,0.0083414,0.012698,0.012026,0.00067197,1.1,7.5,0.04815,0.0005841,0.013541,0.022057,0.020352,0.0017054,0.75,7.5,0.04815,0.00031932,0.009326,0.014708,0.013754,0.00095397,0.9,7.5,0.04815
136,1.35,0.00021658,0.0081991,0.012471,0.011811,0.00065947,1.1,7.5,0.04815,0.00057693,0.01337,0.021761,0.020079,0.0016824,0.75,7.5,0.04815,0.00031465,0.00919,0.014481,0.013542,0.00093892,0.9,7.5,0.04815
137,1.36,0.00021279,0.0080594,0.012247,0.0116,0.00064724,1.1,7.5,0.04815,0.00056989,0.0132,0.021469,0.01981,0.0016598,0.75,7.5,0.04815,0.00031006,0.0090561,0.014259,0.013334,0.00092417,0.9,7.5,0.04815
138,1.37,0.00020907,0.0079222,0.012029,0.011393,0.00063529,1.1,7.5,0.04815,0.00056297,0.013034,0.021182,0.019545,0.0016376,0.75,7.5,0.04815,0.00030557,0.0089243,0.01404,0.01313,0.00090971,0.9,7.5,0.04815
139,1.3800000000000001,0.00020543,0.0077874,0.011814,0.01119,0.00062359,1.1,7.5,0.04815,0.00055617,0.012869,0.0209,0.019284,0.0016158,0.75,7.5,0.04815,0.00030116,0.0087945,0.013824,0.012929,0.00089554,0.9,7.5,0.04815
140,1.3900000000000001,0.00020187,0.0076551,0.011604,0.010991,0.00061215,1.1,7.5,0.04815,0.00054949,0.012707,0.020621,0.019027,0.0015944,0.75,7.5,0.04815,0.00029683,0.0086668,0.013613,0.012731,0.00088164,0.9,7.5,0.04815
141,1.4000000000000001,0.00019838,0.0075251,0.011397,0.010796,0.00060096,1.1,7.5,0.04815,0.00054293,0.012546,0.020347,0.018774,0.0015734,0.75,7.5,0.04815,0.00029259,0.008541,0.013405,0.012537,0.00086801,0.9,7.5,0.04815
142,1.41,0.00019497,0.0073974,0.011195,0.010605,0.00059002,1.1,7.5,0.04815,0.00053648,0.012388,0.020077,0.018525,0.0015527,0.75,7.5,0.04815,0.00028843,0.0084171,0.013201,0.012346,0.00085466,0.9,7.5,0.04815
143,1.42,0.00019163,0.007272,0.010997,0.010418,0.00057931,1.1,7.5,0.04815,0.00053015,0.012233,0.019812,0.018279,0.0015324,0.75,7.5,0.04815,0.00028435,0.0082952,0.013,0.012159,0.00084155,0.9,7.5,0.04815
144,1.43,0.00018836,0.0071489,0.010803,0.010234,0.00056883,1.1,7.5,0.04815,0.00052392,0.012079,0.01955,0.018037,0.0015125,0.75,7.5,0.04815,0.00028034,0.0081751,0.012803,0.011974,0.0008287,0.9,7.5,0.04815
