,Zenith angle (°),"Radiance raw, -1e-05 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, -1e-05 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, -1e-05 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 0.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 0.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 0.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 20.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 20.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 20.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 20.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 20.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 20.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 40.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 40.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 40.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 40.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 40.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 40.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 60.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 60.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 60.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 60.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 60.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 60.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 80.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 80.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 80.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 80.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 80.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 80.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 100.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 100.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 100.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 100.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 100.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 100.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 120.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 120.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 120.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 120.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 120.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 120.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 140.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 140.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 140.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 140.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 140.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 140.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 160.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 160.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 160.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 160.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 160.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 160.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 180.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 180.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 180.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 180.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 180.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 180.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 200.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 200.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 200.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 200.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 200.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 200.0 cm, 603 nm (W sr-1 m-2 nm-1)"
140,140.0,0.044675895309182354,0.03760281920206885,0.03089160601606759,0.00986535233591119,0.0079247308570151,0.00552417177300556,0.011112381145122278,0.011174618469462216,0.008701394355376915,0.008749018558273591,0.005517651745952885,0.005596754640718217,0.008330248178442627,0.008314682539454398,0.006481059853581407,0.006437163556716724,0.003875020826079732,0.0038513340905512515,0.007128308732917835,0.007122029906444947,0.0054826471513888435,0.005483512332013068,0.0032145369156419907,0.003227960819276175,0.0042535560660843155,0.004227505909892349,0.003258280291034841,0.00326796663818622,0.0017894120520054783,0.0017978601054791912,0.0026887082469756146,0.0026163767099077204,0.0020851243088109406,0.0020509588926875292,0.0010953232007192995,0.0010735576084291208,0.0019123585938987308,0.0018864698465219322,0.001484142389866549,0.0014967703630880647,0.0007655382975474746,0.0007706856590327258,0.0013830245111942547,0.001348955979641697,0.0011030249079584434,0.0010789150757948788,0.0005716576536908667,0.0005521882289032221,0.0011791574311172434,0.0011499094545846184,0.0009360247964370938,0.0009182349806592096,0.0004938355942344713,0.0004769092463784288,0.0011522481715436407,0.0011426930420340186,0.0009357687653038433,0.0009156717581106266,0.0004771011027777548,0.0004786341497382506,0.00043438986397184766,0.0004234546182716812,0.00034900463767008176,0.00033892562294334286,0.00017682189308820272,0.00017303804743252214
141,141.0,0.044255032419797044,0.037176123970408766,0.030701171195464644,0.009630155614254062,0.007767227110605917,0.005365684372926561,0.011129550974169589,0.011146836337928474,0.008659823239160246,0.008724753895680545,0.0055916262990198815,0.00557661681248217,0.00831682484992223,0.00829962722762449,0.006469831566084586,0.006424211409542618,0.0038581524489240447,0.0038438245157664955,0.007148506695690787,0.007124935141988521,0.005470614086496864,0.005484061881313866,0.0032192858191449902,0.003229970800212148,0.004226741849970551,0.004219714278611143,0.003246203783505176,0.0032614810236577525,0.0017689132479847293,0.0017947330286896337,0.00266686479352504,0.00259936674304482,0.002085949795814842,0.002037954268853363,0.0010926609310184675,0.0010665955693333919,0.0018792519489829302,0.001871325469234015,0.0014871008057991005,0.0014848591630178072,0.0007670771256547878,0.0007647853539674409,0.0013653408310806466,0.0013366486961798045,0.0010827565225425757,0.0010692777254398724,0.0005628410818247893,0.0005476962740459107,0.0011577422058838122,0.0011352013402907589,0.0009228229091194072,0.0009063819658756901,0.00046711174059661857,0.0004712019870731914,0.0011617400775549864,0.0011282832805858784,0.0009125003363852314,0.0009040939874787562,0.0004754440132996615,0.0004731553568628074,0.00042716777809575623,0.00040902658925909166,0.00034183013456786504,0.00032700055676416627,0.00017018032570859454,0.00016673314883904695
142,142.0,0.04378637606546391,0.03701304566325831,0.030653859646998453,0.009558811707286606,0.007685303200931118,0.0053261688562553575,0.011035707712014052,0.011120060881674903,0.008692373510340433,0.008701412229069075,0.005542623570155485,0.005557174297005359,0.008350499823423004,0.008285791531814,0.006444282253778745,0.006412306263615377,0.0039041905233217016,0.0038370992150171474,0.007095228434507829,0.007128743615058358,0.005471799278597961,0.005485335127846975,0.0032037650255084685,0.0032324684500915427,0.0041962761319618135,0.004212679357177533,0.0032409064587291905,0.0032556006495272193,0.0018008515564261795,0.001791979206463337,0.0026628900988372507,0.00258318260441541,0.002051211838328278,0.0020255970719479112,0.0010784195327927144,0.0010600097856349887,0.0018507886243689163,0.0018568934887018948,0.0014667728275313202,0.0014735108825132586,0.0007615838276456497,0.0007591944334901873,0.0013553424950092634,0.0013250671769115417,0.0010829886497731602,0.0010602269127344122,0.0005482813987801278,0.0005435137784453745,0.0011406213511987817,0.0011211570881761227,0.0009021461280874758,0.0008950657941670466,0.00047063821125427184,0.00046577069872600447,0.0011288669672299993,0.0011145463522969003,0.0009006343056399865,0.0008930570474549359,0.0004673084897636811,0.0004679548507485181,0.00040629464609954596,0.0003952310475400203,0.0003230664932441168,0.0003155925689585157,0.00016755542573888187,0.00016068977618099176
143,143.0,0.04380875856823641,0.03667858248338463,0.030538990457894058,0.009388698000443634,0.007453652181806282,0.005089754257200752,0.010962549461441387,0.011094268717993848,0.008603098516638074,0.008678971644447482,0.005512775635579999,0.005538411238885805,0.008349838095575601,0.008273129521100677,0.00641427800503001,0.006401408810820362,0.0038810643690807747,0.003831124288037651,0.0071243108542193324,0.007133402741552174,0.00545563124674277,0.005487292464359888,0.0032416825066855846,0.0032354239076600928,0.004212572587806477,0.004206372202225461,0.0032505817526443407,0.0032503027516588203,0.0017733125852642444,0.0017895828333300118,0.0026192162845091087,0.002567804996945957,0.0020383862737997135,0.002013871670322467,0.001052494689185092,0.001053789867732475,0.001835898889854015,0.0018431570992058681,0.0014554109414472813,0.0014627122501626978,0.0007630140216261588,0.0007539042084092654,0.0013399158146361017,0.0013141905388562806,0.0010666421743902384,0.0010517454084403577,0.0005438520484997221,0.0005396304035075499,0.001120511265535679,0.0011077626381628379,0.0008992735438991242,0.0008842751414603067,0.0004651497720168819,0.00046060862624173397,0.0011070850468681529,0.0011014673966055842,0.0008920591784015756,0.0008825490599412037,0.0004687219682758799,0.00046302545699077014,0.0003861962628317771,0.0003820551781401698,0.0003095648739113633,0.0003046914330169816,0.00016579361504073204,0.00015490290276353336
144,144.0,0.0435909595508976,0.036298411248477706,0.029814541150633055,0.009138918364128943,0.007277433399329487,0.005013335683668379,0.011036061459730684,0.011069437007966797,0.008543810289441156,0.008657410531560415,0.005530752737642866,0.005520312321738472,0.008321466452937559,0.008261594298830355,0.00644336386739523,0.006391478903574112,0.0038426308487486864,0.0038258653327871905,0.0071186729368765325,0.00713885869956427,0.005474638173105779,0.0054898933345083,0.0032593336153556203,0.003238806745617974,0.004208741030862072,0.004200762999419168,0.003242008663764253,0.003245563871947352,0.0017693840759194425,0.00178752772550335,0.0026074159943874123,0.0025532138486391307,0.0020340411698307162,0.002002761821385055,0.0010634670828429849,0.0010479251181380986,0.0018245344898917693,0.00183009894852407,0.0014492514409913796,0.001452449549761929,0.0007595701396385451,0.0007489057934640971,0.0013328307505949054,0.0013039971778674336,0.0010632200557231211,0.001043815381540497,0.0005546999179141142,0.0005360355333316896,0.0010981018141460336,0.001095003334181247,0.0008909555725065007,0.0008739981868365488,0.00046760793964858294,0.00045570880146727816,0.0011182280547786586,0.0010890309242372457,0.0008810493073659521,0.0008725576314555002,0.00044893104817981535,0.00045835977573317646,0.00037067399364177196,0.0003694856093717279,0.0002986209454627767,0.0002942864615829957,0.00015235944317837488,0.00014936730781877434
145,145.00000000000003,0.042649210795127325,0.03617155182627163,0.02990855599026546,0.008994481811119627,0.007269360790953118,0.004973087927614267,0.011054369198941044,0.011045543473281703,0.008501720993456292,0.008636707609345658,0.005531453172911695,0.005502862771562537,0.008362846089801165,0.008251138129117559,0.0064105387475811544,0.006382475663715185,0.0039202993616487885,0.003821287528310615,0.0071059515243609905,0.007145056578438476,0.005456611931083039,0.005493096346101738,0.003241047551947531,0.0032425860486563294,0.0042118143074243814,0.004195821155584007,0.0032369886987795556,0.0032413599312465886,0.0017874084154863722,0.0017857973664034273,0.0025877222033591,0.002539388384562377,0.0020224357948413364,0.0019922507290279926,0.0010808472976874663,0.0010424045647584306,0.0018271382170592,0.0018177011945003053,0.0014425192585208384,0.0014427086656151919,0.0007389740707432589,0.0007441901322189567,0.0013188600886481282,0.0012944648402597738,0.0010511656910470193,0.0010364184586053851,0.0005392249803700564,0.0005327183061766165,0.001098179323088034,0.0010828639783705017,0.0008705875290814323,0.0008642226569929095,0.00046408340713388304,0.00045106406557197053,0.0010822947157634894,0.0010772208743130333,0.0008671296722930669,0.0008630698994022106,0.0004492731118164163,0.00045395020533608814,0.0003604577261395718,0.00035750846298952224,0.0002923156678400834,0.00028436654731716715,0.00014379138050273204,0.00014407759508116365
146,146.0,0.04213778431878323,0.03571794029625309,0.029368442681843524,0.008973684241213475,0.007222955344140056,0.004839377746388707,0.011009796040801448,0.011022566411280885,0.008539074999308359,0.008616841950242714,0.005457819122283404,0.005486048358489446,0.00824709378695796,0.008241712565229199,0.006349370765668128,0.006374357593036039,0.0038656309640444256,0.0038173557185453367,0.0070927462356774095,0.007151940530580939,0.005467623345454979,0.005496859386443513,0.0032191189980996905,0.0032467304927443824,0.004168761671760233,0.004191515392665716,0.003233884487074825,0.003237666303751592,0.001779210500104787,0.0017843749529651526,0.002575424446190486,0.0025263072003404033,0.00201427020910673,0.0019823211022455033,0.0010579670104503413,0.001037216994759536,0.0018143025823645772,0.0018059455626148978,0.0014375345693986975,0.0014334751286599512,0.0007470804484630701,0.0007397480222999692,0.0012877998392602393,0.0012855706958768464,0.001038641303055581,0.0010295357843718097,0.0005358619401429926,0.0005296676464757276,0.0010856249975023436,0.0010713288864150359,0.0008667201149591836,0.0008549358716589206,0.0004484397448251389,0.0004466670918211362,0.0010640046444832664,0.0010660206726731756,0.0008616096303669867,0.0008540725793426012,0.0004541017511750493,0.00044978896646918876,0.0003535129878128828,0.0003461094053993348,0.00027990674725139684,0.00027492020463426993,0.0001385925479861178,0.00013902821170908486
147,147.0,0.04188696889127212,0.03518371337338781,0.028788246914478732,0.008983997767331808,0.0071799546782423725,0.0048984858790260865,0.011042390075163753,0.011000484708301802,0.008538058837883838,0.00859779300336811,0.005485502195267085,0.005469855396989813,0.008261199538442227,0.008233268579532584,0.006356519830025891,0.006367082685180654,0.0038315152280537367,0.003814034496880503,0.007158960194244093,0.007159453925629493,0.0054522173855641775,0.005501139739458706,0.0032178110841017244,0.0032512084254661317,0.004191598059461975,0.00418781384326228,0.0032076441879406287,0.0032344578926320738,0.0017864415934382611,0.0017832434426124728,0.0025526046159585064,0.002513948336947503,0.0019915760642454173,0.001972955214779076,0.0010557343296520032,0.0010323509889281126,0.0017928309738864583,0.0017948134044074525,0.0014365484160809208,0.0014247341632934827,0.0007445103071588128,0.0007355701409140022,0.0012755275200465241,0.0012772914123984308,0.0010247221948806627,0.001023148083366141,0.000527799885584804,0.000526872297317267,0.001066098584059098,0.001060381943863016,0.0008565584160088678,0.0008461247898397448,0.0004577115995792737,0.00044251040868321457,0.0010631888593934183,0.0010554132912514171,0.0008619112768573671,0.0008455520131322057,0.00044935400915594126,0.00044586812656473534,0.00034480659746727863,0.00033527369977588684,0.0002690795556658212,0.0002659356121959824,0.00013141253526632564,0.00013421346750208565
148,148.0,0.04157943499010729,0.03480781441856367,0.0286624739393986,0.008905289294775572,0.007160663523386716,0.004986091315236604,0.010864588461105783,0.010979277851376874,0.008569302439756121,0.008579540616574868,0.005490884852969529,0.005454270744620774,0.008201602163354488,0.008225756694684571,0.006366495990612926,0.006360608538628495,0.00388075848117182,0.0038112882912723477,0.007120963784891642,0.007167539506569794,0.0054693989849124765,0.005505894204298921,0.0032619122747850316,0.003255987947202629,0.004172437442794199,0.00418468414746825,0.003208596369354008,0.0032317092067105178,0.0017867263993144766,0.0017823856007761908,0.0025136167985020524,0.002502289356592144,0.001974160569256214,0.001964134965625547,0.0010534130918675025,0.0010277949564386794,0.0017967971945380748,0.0017842857565981251,0.0014243514941627109,0.0014164707347772954,0.0007478839470534143,0.0007316470705872834,0.0012802857471777816,0.0012696032306847088,0.0010266123768373793,0.0010172357224030755,0.0005329933404125421,0.0005243208533050931,0.0010584893192718493,0.0010500066632702898,0.0008399021631736639,0.000837776056756744,0.0004394603016244066,0.00043858642320995897,0.0010446486181466793,0.0010453813083348455,0.0008531175294707053,0.0008374942177899695,0.00045315814599552177,0.00044217962456703634,0.00032724441693188574,0.00032498625894562274,0.000256549573690175,0.00025740065604050715,0.0001329529850305956,0.0001296275543624393
149,149.0,0.040938032795767375,0.0344096221882523,0.028609057010415558,0.00887018568698248,0.007224115449956856,0.004915693547099275,0.011062133852997777,0.010958925938361685,0.008592689608370641,0.008562065057415646,0.0055551432642001325,0.005439281799398409,0.008294683648671832,0.008219127115734857,0.006379911860945763,0.006354892470482291,0.003835997619087274,0.0038090814497177272,0.007157858599354578,0.007176139547382992,0.0054807397041190175,0.005511079215108441,0.003249634821301353,0.003261036992953348,0.004171704106265442,0.004182093550767816,0.0032002879081436397,0.00322939443797595,0.001745817526379473,0.0017817840488316829,0.0025068835762436736,0.0024913074194834036,0.0019698861235246056,0.0019558419402405736,0.0010147369896512234,0.0010235371699357427,0.0018059434637611319,0.001774343400752003,0.0014250818900762537,0.0014086695970937854,0.0007359483934538154,0.000727969325060879,0.001249226648700474,0.0012624820409509563,0.0010067213426707667,0.0010117787737878633,0.0005146505371092017,0.0005220017937140984,0.00103033763655684,0.0010401862420111412,0.0008334812072514773,0.0008298760513539289,0.0004274375420625282,0.00043488744462844757,0.0010523743445397188,0.0010359069695409426,0.000833042005299646,0.0008298849349619862,0.00044322787494058795,0.00043871529591291885,0.0003236258402917604,0.0003152316988873653,0.0002517183124079385,0.0002493029732284968,0.00013201609548912306,0.0001252645659490469
150,150.00000000000003,0.04067840609995253,0.03394394090731273,0.027668972704659664,0.008931975984180765,0.007085115609476158,0.004856370328739449,0.011246455986165955,0.010939409686564192,0.00868125151257501,0.008545347033031178,0.005571014734223593,0.005424876495882646,0.008256172189197579,0.008213329862813677,0.0063921474161700645,0.006349891630774594,0.00386025264659381,0.003807378325886465,0.007230149840497377,0.007185196011805311,0.0055041843819526,0.005516650961633107,0.0032775458547076243,0.0032663234145882017,0.0041535351018879485,0.00418000900271007,0.003191130292220247,0.00322748753972199,0.0017695915138299825,0.0017814213123316179,0.002514409133459899,0.0024809793612664693,0.001954933748511069,0.0019480574722683369,0.0010318779841460234,0.0010195658008389926,0.001773312280667304,0.001764966923329745,0.001416998283918297,0.0014013153411283224,0.000728197711355571,0.0007245273752796827,0.001261052077390801,0.0012559034595643953,0.0010132449521272073,0.0010067570790483098,0.0005180261660729302,0.0005199035158535936,0.0010477002669910488,0.0010309036205954467,0.0008238832277252212,0.0008224109342374122,0.0004332611057434544,0.00043140570808306,0.0010362808056839908,0.0010269722493418541,0.0008328659859245998,0.0008227096808411678,0.00043086285281107464,0.00043546689767730176,0.0003007972400161885,0.0003059943927023426,0.00023976000941755725,0.00024162999588339868,0.00012330497707522414,0.00012111851747118171
151,151.0,0.0400095627169826,0.03338349974879542,0.02709145500400132,0.00886462664208923,0.007118008795684906,0.004902716569824346,0.011151011266669543,0.010920710439950103,0.008713807771119176,0.00852936770898747,0.00562630415116714,0.005411043300064493,0.008264247886268183,0.008208314904072107,0.006324230830206268,0.00634556311700629,0.0038012442423881548,0.003806143364712236,0.00716525161567089,0.007194650712776817,0.005451578424959103,0.005522565510350866,0.0032352747079163837,0.0032718150633203884,0.004172740472057861,0.0041783972560978135,0.003203988071644401,0.0032259623050960996,0.0017955757673085572,0.0017812798694078744,0.0024692284927207526,0.0024712817709127127,0.0019395562091078975,0.001940762705626952,0.001031902236515409,0.001015868954778937,0.0017806725775000433,0.0017561367759664807,0.0014079257221834326,0.0013943924430490186,0.0007268488571410361,0.0007213116754112057,0.0012443067587654586,0.0012498429062531493,0.000995467004420697,0.0010021503130213684,0.0005060566794461573,0.0005180143685513649,0.0010199789226191076,0.0010221415413304948,0.0008103581856342165,0.0008153666959138522,0.00041802765804137217,0.00042813339846513483,0.0010080085862027844,0.0010185589129644455,0.0008105995802747498,0.0008159537964029901,0.0004247146839191718,0.000432426133817527,0.00029743497971890725,0.0002972585249038414,0.00023338214882729304,0.00023436899550331302,0.0001191129662958638,0.00011718336556919122
152,152.0,0.03879082773576893,0.03274108512893738,0.026843987171115323,0.00880359737250507,0.00707549033301787,0.004830944666118767,0.011174565701174723,0.010902810175002102,0.00863827164022136,0.008514108727086845,0.00555563565916253,0.005397771203147477,0.008281426410124875,0.008204032288542034,0.006345415569105778,0.006341864088629316,0.003787051449375829,0.0038053411877412963,0.0071712428767188065,0.007204445472154547,0.005499818390909692,0.0055287789258013555,0.0032621409923509585,0.003277479872189402,0.004198898125406621,0.0041772249664198255,0.003194627614967861,0.0032247924458458704,0.0017572700557733825,0.0017813421992163255,0.002426978430898515,0.002462191068848682,0.001925964285060309,0.0019339386567781226,0.0010144503420652044,0.001012434707069968,0.0017734625419684878,0.0017478333358202996,0.0014120901073886637,0.0013878853127558728,0.0007326133310995579,0.0007183126888302823,0.0012420972979977653,0.0012442756815161827,0.000982488420744269,0.0009979380481182608,0.0005138838423059897,0.0005163226856707229,0.0010065715211925624,0.0010138826071648746,0.0007931525186025344,0.0008087292051931494,0.0004281081633613799,0.0004250626742677533,0.0009955770065291898,0.0010106485784937753,0.000797591976178114,0.0008096024978166919,0.0004254610369174707,0.0004295846804497918,0.0002823452708035457,0.00028900814587596115,0.00021642215610472422,0.0002275071274207717,0.00012010321188135498,0.00011345302822902005
153,153.0,0.03822309244287923,0.03189206184594064,0.026117746692912162,0.008835336102173132,0.007031477497579039,0.004771537415569647,0.011019210367442177,0.010885691505312576,0.00860894640117496,0.008499552222179609,0.005548985114366526,0.005385049714316883,0.008189391075660045,0.008200432278582633,0.006343727934573392,0.006338751881185493,0.0037997965450122257,0.003804936678038497,0.00712435543943884,0.0072145222802642356,0.00551143433264268,0.005535247391791217,0.0032803378770382033,0.0032832859383432615,0.00418326719985592,0.004176458791255853,0.0032015558999714117,0.003223951671047628,0.0017626579365376284,0.001781590830297935,0.002382819307324356,0.002453683585107811,0.0019105663894702187,0.0019275662770091757,0.0009863509695953528,0.0010092511381277224,0.001750591398873273,0.001740036965831422,0.001390847025724828,0.0013817783422707516,0.0007233188641096322,0.0007155209140057908,0.0012092975927504301,0.0012391770440225635,0.000981438284560301,0.0009940998185916082,0.0005172052112231891,0.0005148168195727354,0.0009887691231207903,0.001006109340551424,0.0007905874975275462,0.0008024842576202871,0.0004125659519643259,0.00042218569140300933,0.0009800518608243003,0.0010032227790071702,0.0007818050219529661,0.0008036409268909151,0.0004261560640659569,0.000426934211090926,0.0002651240444345604,0.00028122722635054876,0.0002047693346552935,0.00022103147528654992,0.00010779192342681356,0.00010992140467734114
154,154.00000000000003,0.03724761666238678,0.03110992605669061,0.025186721611831876,0.008691688602693868,0.00693991599953604,0.004787317731390149,0.010938397036728421,0.01086933768499117,0.008601541750839943,0.008485680838004273,0.005530074855027044,0.005372868852591741,0.008208414107788001,0.008197465481580759,0.0063045482031475735,0.006336184119813969,0.003753642502716409,0.0038048950644506206,0.007193896860115428,0.007224823454865217,0.005503463627516508,0.005541927332152026,0.0032801399668143526,0.003289201604909284,0.004134036565602444,0.004176065489383717,0.0031930698044665188,0.0032234137656027184,0.0018081770833550934,0.001782008388729745,0.0024052740070555525,0.0024457356372886347,0.0018918612482258415,0.0019216265145556117,0.0009894855206401575,0.001006306368737675,0.001730163774527586,0.001732728074733272,0.0013838737252631862,0.0013760559539397904,0.0007258981532724683,0.0007129269102256237,0.0011934403551680753,0.0012345222877884763,0.0009612647891581792,0.00099061518462806,0.0004993976350501968,0.0005134851744359033,0.0009848980893432488,0.0009988042421662294,0.0007807392103612906,0.0007966176238012053,0.0004032556682675326,0.0004194946269191726,0.0009638455745798231,0.0009962630245660728,0.000778980485547546,0.0007980542014127568,0.00042227025608504345,0.0004244664217988169,0.00025451434185809355,0.00027389971175141364,0.00019788237774161165,0.00021492909545359359,0.00010467316716553159,0.00010658239520410038
155,155.0,0.03643146432299291,0.030669439943799504,0.02491722234299793,0.008590081190693344,0.006918185796895433,0.004712705341628029,0.011025822116699993,0.010853732610969958,0.008535454449812012,0.008472477742085534,0.005419967317197314,0.005361219137855497,0.008153847003789827,0.008195082980574118,0.006269533963660436,0.006334118831840959,0.00380946581946313,0.003805182005028182,0.007104610135994673,0.007235291799104356,0.005501454839720832,0.005548775530728781,0.0032341176714702218,0.0032951955422435737,0.004155940632499507,0.004176012019318668,0.003204547768747141,0.003223152668287466,0.0017815335607889247,0.0017825776459398,0.002375353503768632,0.0024383236081039743,0.0018684842480985167,0.0019161003763928156,0.0009757936440452353,0.0010035885950822633,0.0017371167313550992,0.001725887176657289,0.0013634846479806547,0.0013707026483202368,0.0007214209657523986,0.0007105213230964634,0.0011983140456218032,0.0012302868189210218,0.0009569414402613579,0.0009874637960904753,0.0004911542607128116,0.0005123162393458803,0.0009612466878211623,0.0009919498493211629,0.0007629629170782725,0.000791115097487963,0.00040825212319955007,0.0004169817025554054,0.0009672795130304542,0.000989750863893318,0.0007505548593748272,0.0007928274652395971,0.00040318827668927963,0.00042217305614501537,0.00023546044880219568,0.0002670095762553537,0.00019111277023540682,0.00020918706113750478,9.813856209129651e-05,0.00010342992085948636
156,156.0,0.035665994463819704,0.029754305253231382,0.024269330224957433,0.008535438969299041,0.006802544840307711,0.0046566615313864525,0.010953027802565433,0.01083886082428985,0.008585552917512902,0.008459926639720245,0.005483128638967238,0.005350091581161888,0.008129823335753432,0.008193236463468444,0.006228841489599408,0.006332514558167493,0.003753701615270953,0.003805763669408463,0.007291574938016486,0.0072458707580374815,0.00549128529508287,0.005555749250278832,0.003254812916456133,0.0033012368283507733,0.004135519083478159,0.004176265637016702,0.003196491813289171,0.0032231425491440306,0.001780296965373261,0.0017832815660608426,0.0023658679231033874,0.0024314240223067022,0.0018567674407952391,0.0019109689895265359,0.0009812549347569541,0.0010010861234344233,0.0017069960174345468,0.0017194949501743023,0.001368958594504747,0.0013657030516245814,0.0007018880026128864,0.0007082949097553855,0.0011841913834828384,0.0012264462317190731,0.0009526741165430919,0.0009846254557346551,0.0004977025004070429,0.0005112986210683803,0.0009448116098516599,0.000985528793908332,0.0007556125853099104,0.0007859625432892004,0.00039361363710393164,0.0004146392080720768,0.0009352158568319106,0.0009836679455644635,0.0007527112701618648,0.0007879459380038178,0.0003928635254693789,0.00042004592995349146,0.00023037194326298223,0.00026054087642038036,0.000189234946732242,0.00020379250623071745,8.928837977930917e-05,0.00010045794297265523
157,157.0,0.03486889402650691,0.028965902803842116,0.023536343845575677,0.008449596658238358,0.006692195320582516,0.004471856243311332,0.011028925202809837,0.010824707510452626,0.008503003797298197,0.008448011787082254,0.005297991088684736,0.005339477674412884,0.008047293516628922,0.00819187835052309,0.006238336260041059,0.006331330463173631,0.003753892050560765,0.003806606819964633,0.007213813111699305,0.007256504573300432,0.005501568344785207,0.00556280634996391,0.0032790783201832583,0.003307295028267553,0.004102679567290519,0.004176793992475868,0.0032127692223617214,0.0032233578860011635,0.0017735096697523726,0.0017841033526987602,0.002302931914627701,0.00242501362277954,0.0018269394519887087,0.001906213661613169,0.0009451194554067176,0.0009987874044262543,0.0016842086682023508,0.001713532296616741,0.0013577896993903274,0.0013610419625959475,0.0006838392998973258,0.0007062385637309481,0.001152036737382192,0.0012229763839232163,0.000953342593340168,0.0009820801817271418,0.0004910389816120585,0.0005104210764192141,0.0009312158046757277,0.000979523859716186,0.0007414923110073285,0.0007811459438730039,0.0004006328714926054,0.0004124595242952937,0.0008959924050749942,0.000977996078543202,0.0007351823782315678,0.0007833949642916996,0.0004015845797307585,0.000418076955740094,0.00022623222104395732,0.00025447780423276667,0.00017988097373896985,0.00019873266864850882,9.24562466902401e-05,9.766048244001292e-05
