,depths,Eu_480.0,Ed_480.0,Eo_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,a_600.0,b_600.0,bb_600.0
121,1.2,0.010783,0.020702,0.06344,0.043,79.0,0.33496,0.0072386,0.014764,0.044203,0.066613,79.0,0.33496,0.0038918,0.008582,0.024901,0.11822,79.0,0.33496
122,1.21,0.010656,0.020548,0.062873,0.043,79.0,0.33496,0.0071456,0.014642,0.04377,0.066613,79.0,0.33496,0.0038378,0.0084987,0.024626,0.11822,79.0,0.33496
123,1.22,0.010529,0.020395,0.062308,0.043,79.0,0.33496,0.0070528,0.01452,0.043338,0.066613,79.0,0.33496,0.0037841,0.0084161,0.024353,0.11822,79.0,0.33496
124,1.23,0.010403,0.020242,0.061745,0.043,79.0,0.33496,0.0069602,0.014399,0.042908,0.066613,79.0,0.33496,0.0037306,0.008334,0.024082,0.11822,79.0,0.33496
125,1.24,0.010277,0.020089,0.061183,0.043,79.0,0.33496,0.006868,0.014278,0.04248,0.066613,79.0,0.33496,0.0036774,0.0082525,0.023813,0.11822,79.0,0.33496
126,1.25,0.010151,0.019937,0.060622,0.043,79.0,0.33496,0.006776,0.014158,0.042053,0.066613,79.0,0.33496,0.0036245,0.0081715,0.023546,0.11822,79.0,0.33496
127,1.26,0.010025,0.019785,0.060063,0.043,79.0,0.33496,0.0066843,0.014039,0.041629,0.066613,79.0,0.33496,0.0035718,0.0080912,0.02328,0.11822,79.0,0.33496
128,1.27,0.0098997,0.019634,0.059506,0.043,79.0,0.33496,0.0065928,0.01392,0.041205,0.066613,79.0,0.33496,0.0035193,0.0080113,0.023015,0.11822,79.0,0.33496
129,1.28,0.0097746,0.019484,0.05895,0.043,79.0,0.33496,0.0065016,0.013801,0.040784,0.066613,79.0,0.33496,0.0034671,0.0079321,0.022753,0.11822,79.0,0.33496
130,1.29,0.0096496,0.019334,0.058395,0.043,79.0,0.33496,0.0064107,0.013683,0.040364,0.066613,79.0,0.33496,0.0034152,0.0078534,0.022492,0.11822,79.0,0.33496
131,1.3,0.009525,0.019184,0.057842,0.043,79.0,0.33496,0.0063199,0.013566,0.039945,0.066613,79.0,0.33496,0.0033634,0.0077753,0.022232,0.11822,79.0,0.33496
