,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
71,0.7,0.0031369,0.010317,0.025965,0.01844,0.0075252,0.15,70.0,0.147,0.70228,0.0024487,0.0086825,0.021348,0.015406,0.0059414,0.18,70.0,0.147,0.76616,0.0016432,0.0066481,0.015683,0.01163,0.004053,0.25,70.0,0.147,0.90331,0.99
72,0.71,0.0031033,0.010245,0.025757,0.018306,0.0074507,0.15,70.0,0.147,0.70532,0.0024206,0.0086161,0.021163,0.015285,0.0058784,0.18,70.0,0.147,0.76765,0.0016225,0.0065883,0.015528,0.011523,0.0040054,0.25,70.0,0.147,0.90391,0.99
73,0.72,0.0030698,0.010173,0.02555,0.018174,0.0073766,0.15,70.0,0.147,0.7052,0.0023926,0.0085502,0.02098,0.015164,0.0058157,0.18,70.0,0.147,0.7695,0.0016019,0.0065291,0.015375,0.011417,0.003958,0.25,70.0,0.147,0.90176,0.99
74,0.73,0.0030364,0.010101,0.025345,0.018042,0.0073027,0.15,70.0,0.147,0.70508,0.0023647,0.0084847,0.020798,0.015045,0.0057533,0.18,70.0,0.147,0.76789,0.0015815,0.0064704,0.015222,0.011311,0.003911,0.25,70.0,0.147,0.90373,0.99
75,0.74,0.0030032,0.01003,0.02514,0.017911,0.0072291,0.15,70.0,0.147,0.70526,0.002337,0.0084197,0.020617,0.014926,0.0056911,0.18,70.0,0.147,0.76598,0.0015611,0.0064122,0.015071,0.011207,0.0038642,0.25,70.0,0.147,0.90385,0.99
76,0.75,0.0029701,0.0099597,0.024936,0.017781,0.0071557,0.15,70.0,0.147,0.70693,0.0023093,0.0083551,0.020437,0.014808,0.0056291,0.18,70.0,0.147,0.76921,0.0015409,0.0063545,0.014921,0.011104,0.0038177,0.25,70.0,0.147,0.90373,0.99
77,0.76,0.0029372,0.0098895,0.024734,0.017651,0.0070825,0.15,70.0,0.147,0.70729,0.0022818,0.008291,0.020258,0.014691,0.0055674,0.18,70.0,0.147,0.77302,0.0015208,0.0062973,0.014772,0.011001,0.0037715,0.25,70.0,0.147,0.90391,0.99
78,0.77,0.0029043,0.0098197,0.024532,0.017522,0.0070096,0.15,70.0,0.147,0.71003,0.0022544,0.0082273,0.02008,0.014575,0.005506,0.18,70.0,0.147,0.76927,0.0015008,0.0062406,0.014625,0.010899,0.0037255,0.25,70.0,0.147,0.90486,0.99
79,0.78,0.0028715,0.0097503,0.024331,0.017395,0.0069368,0.15,70.0,0.147,0.70938,0.0022271,0.008164,0.019904,0.014459,0.0054447,0.18,70.0,0.147,0.77374,0.001481,0.0061843,0.014478,0.010799,0.0036797,0.25,70.0,0.147,0.90713,0.99
80,0.79,0.0028389,0.0096813,0.024132,0.017267,0.0068643,0.15,70.0,0.147,0.71105,0.0022,0.0081012,0.019728,0.014344,0.0053836,0.18,70.0,0.147,0.77284,0.0014612,0.0061286,0.014333,0.010699,0.0036342,0.25,70.0,0.147,0.90743,0.99
