,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
78,0.77,0.013595,0.023362,0.07372,0.044308,0.029412,0.06,480.0,1.008,1.9333,0.010614,0.019087,0.059202,0.036063,0.023139,0.0775,480.0,1.008,2.0781,0.0061723,0.012245,0.036605,0.022934,0.013671,0.145,480.0,1.008,2.4308,0.99
79,0.78,0.013189,0.022911,0.072001,0.043418,0.028583,0.06,480.0,1.008,1.9621,0.010264,0.018692,0.057706,0.035284,0.022423,0.0775,480.0,1.008,2.1132,0.0059285,0.011949,0.035521,0.022355,0.013166,0.145,480.0,1.008,2.4705,0.99
80,0.79,0.012783,0.022463,0.070281,0.04253,0.027751,0.06,480.0,1.008,1.9939,0.0099144,0.018298,0.05621,0.034506,0.021704,0.0775,480.0,1.008,2.1508,0.0056854,0.011655,0.034437,0.02178,0.012658,0.145,480.0,1.008,2.5151,0.99
81,0.8,0.012387,0.022025,0.068586,0.041658,0.026928,0.06,240.0,0.504,1.0723,0.0095741,0.017914,0.054732,0.033742,0.02099,0.0775,240.0,0.504,1.1677,0.0054488,0.011369,0.033359,0.021212,0.012148,0.145,240.0,0.504,1.42,0.99
82,0.81,0.012193,0.02179,0.06771,0.041184,0.026527,0.06,240.0,0.504,1.074,0.009408,0.017706,0.053967,0.033322,0.020645,0.0775,240.0,0.504,1.1698,0.0053365,0.011208,0.032796,0.020887,0.011909,0.145,240.0,0.504,1.4193,0.99
83,0.82,0.012,0.021556,0.066848,0.040719,0.026129,0.06,240.0,0.504,1.0793,0.009243,0.0175,0.053215,0.032911,0.020304,0.0775,240.0,0.504,1.1755,0.0052255,0.01105,0.032249,0.020574,0.011675,0.145,240.0,0.504,1.4207,0.99
84,0.83,0.011807,0.021324,0.065993,0.040259,0.025735,0.06,240.0,0.504,1.0879,0.009079,0.017295,0.052472,0.032506,0.019966,0.0775,240.0,0.504,1.179,0.0051156,0.010894,0.031712,0.020267,0.011444,0.145,240.0,0.504,1.4271,0.99
85,0.84,0.011616,0.021093,0.065145,0.039803,0.025342,0.06,240.0,0.504,1.0914,0.0089158,0.017091,0.051735,0.032105,0.01963,0.0775,240.0,0.504,1.1876,0.0050065,0.010739,0.031181,0.019966,0.011216,0.145,240.0,0.504,1.4331,0.99
86,0.85,0.011425,0.020864,0.064302,0.039351,0.024951,0.06,240.0,0.504,1.0978,0.0087534,0.016889,0.051003,0.031708,0.019295,0.0775,240.0,0.504,1.1925,0.0048983,0.010586,0.030657,0.019668,0.010989,0.145,240.0,0.504,1.4393,0.99
87,0.86,0.011235,0.020635,0.063463,0.038901,0.024561,0.06,240.0,0.504,1.1019,0.0085917,0.016688,0.050276,0.031314,0.018963,0.0775,240.0,0.504,1.2017,0.0047908,0.010435,0.030138,0.019374,0.010764,0.145,240.0,0.504,1.4468,0.99
88,0.87,0.011046,0.020408,0.062628,0.038455,0.024173,0.06,240.0,0.504,1.1123,0.0084306,0.016488,0.049554,0.030922,0.018631,0.0775,240.0,0.504,1.2077,0.004684,0.010285,0.029624,0.019083,0.010541,0.145,240.0,0.504,1.452,0.99
