,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
42,0.41,0.027658,0.040437,0.13556,0.077512,0.05805,0.06,480.0,1.7808,1.2937,0.022983,0.034567,0.11442,0.066027,0.04839,0.0775,480.0,1.7808,1.3984,0.015525,0.025205,0.080568,0.047643,0.032924,0.145,480.0,1.7808,1.7007,0.99
43,0.42,0.027218,0.039915,0.13364,0.076492,0.057153,0.06,480.0,1.7808,1.3026,0.02259,0.034086,0.11268,0.06509,0.047588,0.0775,480.0,1.7808,1.4034,0.015215,0.024778,0.079108,0.046825,0.032283,0.145,480.0,1.7808,1.7086,0.99
44,0.43,0.02678,0.039398,0.13174,0.075479,0.056262,0.06,480.0,1.7808,1.3099,0.0222,0.033609,0.11095,0.064161,0.046791,0.0775,480.0,1.7808,1.4144,0.014908,0.024358,0.077667,0.046017,0.031649,0.145,480.0,1.7808,1.7148,0.99
45,0.44,0.026344,0.038883,0.12985,0.074473,0.055376,0.06,480.0,1.7808,1.3192,0.021812,0.033136,0.10924,0.063239,0.046,0.0775,480.0,1.7808,1.4197,0.014604,0.023942,0.076243,0.04522,0.031022,0.145,480.0,1.7808,1.7238,0.99
46,0.45,0.02591,0.038373,0.12797,0.073474,0.054495,0.06,480.0,1.7808,1.3257,0.021427,0.032667,0.10754,0.062325,0.045215,0.0775,480.0,1.7808,1.4309,0.014303,0.023532,0.074836,0.044433,0.030403,0.145,480.0,1.7808,1.731,0.99
47,0.46,0.025479,0.037866,0.1261,0.072481,0.053619,0.06,480.0,1.7808,1.3353,0.021045,0.032201,0.10585,0.061419,0.044434,0.0775,480.0,1.7808,1.4421,0.014006,0.023128,0.073445,0.043656,0.029789,0.145,480.0,1.7808,1.7406,0.99
48,0.47,0.025051,0.037362,0.12424,0.071496,0.052747,0.06,480.0,1.7808,1.3451,0.020664,0.03174,0.10418,0.060519,0.04366,0.0775,480.0,1.7808,1.4488,0.013712,0.022728,0.072071,0.042889,0.029183,0.145,480.0,1.7808,1.7458,0.99
49,0.48,0.024624,0.036862,0.1224,0.070516,0.051881,0.06,480.0,1.7808,1.3556,0.020287,0.031282,0.10252,0.059627,0.04289,0.0775,480.0,1.7808,1.4595,0.01342,0.022333,0.070714,0.042131,0.028583,0.145,480.0,1.7808,1.7584,0.99
50,0.49,0.0242,0.036365,0.12056,0.069544,0.051019,0.06,480.0,1.7808,1.3633,0.019911,0.030828,0.10087,0.058742,0.042125,0.0775,480.0,1.7808,1.4674,0.013132,0.021943,0.069372,0.041383,0.027989,0.145,480.0,1.7808,1.7656,0.99
51,0.5,0.023778,0.035871,0.11874,0.068577,0.050162,0.06,480.0,1.7808,1.3711,0.019538,0.030377,0.09923,0.057865,0.041365,0.0775,480.0,1.7808,1.4773,0.012847,0.021558,0.068045,0.040643,0.027401,0.145,480.0,1.7808,1.7739,0.99
