Unnamed: 0,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,g
218,2.17,7.644876723961003e-05,0.0036626834169070136,0.0064903378359451895,0.006080246417213776,0.00041009141873141273,0.05,0.23,0.0064653,5.515153304237792e-05,0.002825017016361497,0.004940667983006131,0.004681885621220309,0.0002587823617858206,0.09,0.23,0.0064653,3.076871912265423e-05,0.0018317683727839518,0.0031006740100400754,0.0029773556476419575,0.00012331836239811803,0.15,0.23,0.0064653,0.88
219,2.18,7.225380170914743e-05,0.0036598995729451686,0.00647381444898834,0.006075515123220826,0.00039829932576751357,0.05,0.23,0.0064653,5.801185974795061e-05,0.0028219891955061434,0.004940425458404342,0.004674069048845986,0.00026635640955835623,0.09,0.23,0.0064653,3.1746050316158464e-05,0.001822286107723077,0.0030896727613100856,0.0029611851383141616,0.0001284876229959236,0.15,0.23,0.0064653,0.88
220,2.19,7.515664266710853e-05,0.003653081130585132,0.006468769514569797,0.006064984753633129,0.0004037847609366683,0.05,0.23,0.0064653,5.7032974199789204e-05,0.0028193285022332978,0.004933797176628954,0.004669659556368095,0.0002641376202608591,0.09,0.23,0.0064653,3.151446235068398e-05,0.0018199711669278096,0.0030740463585829003,0.002949752005081608,0.00012429435350129302,0.15,0.23,0.0064653,0.88
221,2.2,7.474801867470434e-05,0.003652209097087045,0.00646126715885098,0.006060155659805138,0.0004011114990458412,0.05,0.23,0.0064653,5.804329004464377e-05,0.0028119560456177466,0.004905801735400933,0.004646003927260762,0.00025979780814017005,0.09,0.23,0.0064653,3.0173220207856518e-05,0.0018135788140326771,0.003061337459213255,0.0029396200970668385,0.00012171736214641668,0.15,0.23,0.0064653,0.88
222,2.21,7.495686287969084e-05,0.0036435139348651594,0.006435532070600321,0.00603695382648408,0.00039857824411624037,0.05,0.23,0.0064653,5.6106507718540714e-05,0.0028041170924083805,0.0048988324265234065,0.00463993736234804,0.00025889506417536666,0.09,0.23,0.0064653,3.1980602956068384e-05,0.0018084613774682512,0.0030477856062991393,0.002926406359127057,0.00012137924717208214,0.15,0.23,0.0064653,0.88
223,2.22,7.27921647298653e-05,0.0036507498592505193,0.006449639724772571,0.006050931313521704,0.00039870841125086735,0.05,0.23,0.0064653,5.639466822933392e-05,0.0027996000456210683,0.004882846401053887,0.004624349098464164,0.00025849730258972194,0.09,0.23,0.0064653,3.080919945223136e-05,0.001806281565460835,0.0030418043316178703,0.0029221241346292473,0.00011968019698862324,0.15,0.23,0.0064653,0.88
224,2.23,7.616961157352938e-05,0.003639189571097743,0.006419526614822482,0.006023194714739172,0.0003963319000833097,0.05,0.23,0.0064653,5.8278339676977145e-05,0.0027909851944373956,0.004872131873344837,0.004610978702257524,0.00026115317108731334,0.09,0.23,0.0064653,3.00724086210561e-05,0.0018011447375521343,0.003029551470525789,0.002909995658241632,0.00011955581228415684,0.15,0.23,0.0064653,0.88
225,2.24,7.56794533440271e-05,0.003642412830943676,0.006434965071887889,0.0060329907556338856,0.0004019743162540042,0.05,0.23,0.0064653,5.828333961271259e-05,0.002786790871250415,0.004856653685413638,0.004598533608037967,0.0002581200773756715,0.09,0.23,0.0064653,2.9993412583534746e-05,0.0017966026881248071,0.003017686904262284,0.002900125025291065,0.00011756187897121985,0.15,0.23,0.0064653,0.88
226,2.25,7.433462223119637e-05,0.00363377813869438,0.006406644850825317,0.00601273592122344,0.0003939089296018759,0.05,0.23,0.0064653,5.7723858303859405e-05,0.0027904951720867325,0.004857753949464482,0.004600303345908179,0.0002574506035563035,0.09,0.23,0.0064653,3.078551456495025e-05,0.0017892497000869076,0.0030049425086190497,0.002886603399108566,0.00011833910951048313,0.15,0.23,0.0064653,0.88
227,2.26,7.275637522787086e-05,0.003629551673012506,0.006399755551409808,0.006006095030092913,0.00039366052131689373,0.05,0.23,0.0064653,5.3641178127047695e-05,0.0027832931206532054,0.004829646849918845,0.0045835899348596,0.00024605691505924445,0.09,0.23,0.0064653,3.08982857413863e-05,0.0017869189985565534,0.0029911701319549305,0.0028768252057941707,0.00011434492616075939,0.15,0.23,0.0064653,0.88
228,2.27,6.916369863682244e-05,0.003622257586905686,0.006361159251412732,0.0059828192789939455,0.00037833997241878585,0.05,0.23,0.0064653,5.792465233291708e-05,0.0027751463377603046,0.004821097682902366,0.004568459171559352,0.0002526385113430128,0.09,0.23,0.0064653,3.0489285927785716e-05,0.0017800010317814883,0.002980952224679878,0.002866033193970238,0.0001149190307096404,0.15,0.23,0.0064653,0.88
229,2.28,7.41345927333738e-05,0.0036196542640750877,0.006370159709589171,0.0059819410354826396,0.0003882186741065325,0.05,0.23,0.0064653,5.7524642982866264e-05,0.0027750451667945693,0.004823521940211236,0.004571108641116549,0.00025241329909468717,0.09,0.23,0.0064653,3.0487446732955727e-05,0.001774458809248756,0.00296993553125944,0.0028551998653741236,0.00011473566588531665,0.15,0.23,0.0064653,0.88
230,2.29,7.381673060128664e-05,0.0036029899027421744,0.006341902618157434,0.005953713831280916,0.00038818878687651916,0.05,0.23,0.0064653,5.748876217325709e-05,0.0027677530214610707,0.004807497932216826,0.0045551269340411375,0.00025237099817568916,0.09,0.23,0.0064653,3.06222278822055e-05,0.0017720623492840188,0.002953656475519806,0.002844746525856228,0.0001089099496635783,0.15,0.23,0.0064653,0.88
231,2.3,7.119174837772919e-05,0.0036200256486819795,0.006364258156794605,0.005980985376207263,0.00038327278058734117,0.05,0.23,0.0064653,5.589619193564712e-05,0.0027614509633875186,0.004780351469919374,0.00453733992403024,0.0002430115458891355,0.09,0.23,0.0064653,2.8997841837386693e-05,0.001766858125816357,0.0029408053745995388,0.0028331925598287446,0.00010761281477079484,0.15,0.23,0.0064653,0.88
232,2.31,7.500405227507975e-05,0.0036148038399524797,0.006354234991586781,0.005966014245749488,0.0003882207458372936,0.05,0.23,0.0064653,5.489189894745245e-05,0.0027641929140953155,0.004788097614575295,0.004541338816238535,0.00024675879833675957,0.09,0.23,0.0064653,2.9303034475350984e-05,0.0017653584892226377,0.002936838009850225,0.0028294241963925434,0.00010741381345768161,0.15,0.23,0.0064653,0.88
233,2.32,7.378305444695212e-05,0.0036152971968429347,0.0063614067370621145,0.005972663134310278,0.0003887436027518366,0.05,0.23,0.0064653,5.403874527283127e-05,0.0027577879398607502,0.004763335608979746,0.004525724482588049,0.00023761112639169598,0.09,0.23,0.0064653,2.9516722721722447e-05,0.0017617014274213894,0.0029363696668514047,0.0028251662076245088,0.00011120345922689627,0.15,0.23,0.0064653,0.88
234,2.33,7.022939126738841e-05,0.003598013485375021,0.006311045012528527,0.005934082350232514,0.0003769626622960125,0.05,0.23,0.0064653,5.497607359638349e-05,0.0027459127126677647,0.004746048654243812,0.004507326941938536,0.00023872171230527643,0.09,0.23,0.0064653,2.9725619835559257e-05,0.0017524327628149442,0.0029090601664820146,0.002803556134163469,0.00010550403231854633,0.15,0.23,0.0064653,0.88
235,2.34,7.109776863857137e-05,0.003590117235030065,0.006304695046542312,0.005923613338128323,0.0003810817084139888,0.05,0.23,0.0064653,5.510036971794627e-05,0.0027438914330747584,0.004738603288624817,0.004498480504406843,0.00024012278421797452,0.09,0.23,0.0064653,2.9412483917593696e-05,0.001749552641932308,0.002900114685726528,0.002796163956073917,0.00010395072965261125,0.15,0.23,0.0064653,0.88
236,2.35,7.078545766527275e-05,0.0036008288194870237,0.006321164991265833,0.005942485080902092,0.0003786799103637409,0.05,0.23,0.0064653,5.4337032021473314e-05,0.0027383155434821363,0.004722649003056917,0.004485103106487376,0.00023754589656954214,0.09,0.23,0.0064653,2.888696973212267e-05,0.001743955167403749,0.002893321620780582,0.002788233771441587,0.00010508784933899465,0.15,0.23,0.0064653,0.88
237,2.36,7.162973651739689e-05,0.0035876823372607593,0.006285349353433029,0.005910164903449856,0.0003751844499831736,0.05,0.23,0.0064653,5.274921286914982e-05,0.0027385212029444324,0.00471445863987437,0.004481614970142848,0.00023284366973152173,0.09,0.23,0.0064653,3.052301046087402e-05,0.0017399050287105684,0.002882454694465323,0.0027756601853691876,0.00010679450909613547,0.15,0.23,0.0064653,0.88
238,2.37,7.309992310163963e-05,0.003587534372279006,0.006291413487376059,0.005911219112583771,0.0003801943747922889,0.05,0.23,0.0064653,5.516563497914669e-05,0.002730323755418392,0.004713245420922306,0.004471345347451848,0.0002419000734704577,0.09,0.23,0.0064653,2.9776430585487568e-05,0.0017375616699830366,0.0028734545540321597,0.0027698885308914184,0.00010356602314074188,0.15,0.23,0.0064653,0.88
239,2.38,7.178706029881066e-05,0.003579099257355502,0.006266183244214775,0.005893764130803441,0.0003724191134113341,0.05,0.23,0.0064653,5.2130674199491276e-05,0.0027250348187657673,0.004690465612210902,0.004459808961076217,0.00023065665113468652,0.09,0.23,0.0064653,2.846223274980576e-05,0.001730259818770871,0.0028625149621585005,0.002758444533285924,0.00010407042887257593,0.15,0.23,0.0064653,0.88
240,2.39,7.223305341072056e-05,0.003581589941643688,0.0062747519676772095,0.005899063216439862,0.0003756887512373468,0.05,0.23,0.0064653,5.439933363797546e-05,0.002722314378089985,0.004689313846173016,0.004456051196488035,0.00023326264968498016,0.09,0.23,0.0064653,3.071873537653218e-05,0.0017241271860177411,0.002850284625526982,0.002745791634177464,0.00010449299134951832,0.15,0.23,0.0064653,0.88
241,2.4,7.058170352407445e-05,0.0035785101004697085,0.006267416116568842,0.005894311389735579,0.0003731047268332622,0.05,0.23,0.0064653,5.1350823531892116e-05,0.002713451086769256,0.004655782997997226,0.00443058433740476,0.00022519866059246712,0.09,0.23,0.0064653,2.7630196509608463e-05,0.0017217970883744856,0.002838766634060939,0.00273954310260523,9.922353145570901e-05,0.15,0.23,0.0064653,0.88
242,2.41,6.696036683189661e-05,0.0035655218219527345,0.006220859383366126,0.005860132428802209,0.0003607269545639178,0.05,0.23,0.0064653,5.259365940025734e-05,0.0027162486769293226,0.004661365299509443,0.004434839585359275,0.00022652571415016765,0.09,0.23,0.0064653,2.8392845030407724e-05,0.0017186083704051557,0.0028312929179472304,0.00273176018977853,9.95327281687005e-05,0.15,0.23,0.0064653,0.88
243,2.42,7.276461606210614e-05,0.003566961147540756,0.006255779303824545,0.005875987055228808,0.00037979224859573655,0.05,0.23,0.0064653,5.136390249726043e-05,0.0027050169214404137,0.004644296669109239,0.004418331613544321,0.00022596505556491764,0.09,0.23,0.0064653,2.8230712011808595e-05,0.0017135748154972158,0.0028199874626229264,0.0027226684545755006,9.731900804742577e-05,0.15,0.23,0.0064653,0.88
244,2.43,6.746713251053413e-05,0.0035617357304691243,0.006221043161206616,0.0058570802842656325,0.0003639628769409827,0.05,0.23,0.0064653,5.182120261306318e-05,0.002702149856888091,0.004641002300388154,0.0044113953223986375,0.00022960697798951612,0.09,0.23,0.0064653,2.8937369778784284e-05,0.0017093530019861752,0.002812243420366455,0.002713531009302561,9.871241106389386e-05,0.15,0.23,0.0064653,0.88
245,2.44,7.398092036235991e-05,0.003563167158085311,0.006239811967347643,0.005859741485813453,0.0003800704815341896,0.05,0.23,0.0064653,5.198756041125937e-05,0.0026992022130471424,0.004629739914533972,0.004402322258444014,0.00022741765608995764,0.09,0.23,0.0064653,3.0239972612311365e-05,0.001702542361578234,0.0028023987503152437,0.002700707857848413,0.00010169089246683078,0.15,0.23,0.0064653,0.88
246,2.45,6.958960662542601e-05,0.0035649628544814193,0.006220610036822735,0.005855737024051585,0.00036487301277114855,0.05,0.23,0.0064653,5.62785760017568e-05,0.0026958352025162067,0.004629238564968021,0.004397101837236512,0.00023213672773150844,0.09,0.23,0.0064653,2.9119105188393362e-05,0.0016973784899379054,0.002787336366559302,0.0026893838835693636,9.795248298993829e-05,0.15,0.23,0.0064653,0.88
247,2.46,6.957984138425442e-05,0.0035472868890419652,0.00618629914230452,0.005825672478801566,0.0003606266635029535,0.05,0.23,0.0064653,5.104915778452241e-05,0.00268931806929907,0.004608330607900885,0.0043834133324868315,0.00022491727541405218,0.09,0.23,0.0064653,2.8423561413328012e-05,0.0016961889074951454,0.002785717685387386,0.0026871966369518044,9.852104843558063e-05,0.15,0.23,0.0064653,0.88
248,2.47,6.905870359992739e-05,0.0035550161815274153,0.006207764734764179,0.005842497306994909,0.00036526742776927086,0.05,0.23,0.0064653,5.180607995346483e-05,0.002680621614175843,0.004580941694309556,0.004361302717833131,0.0002196389764764259,0.09,0.23,0.0064653,2.848501475359047e-05,0.0016931147005230026,0.0027767886551281133,0.002679517881975781,9.727077315233233e-05,0.15,0.23,0.0064653,0.88
249,2.48,6.909523003778323e-05,0.003535454907445689,0.006168137869129473,0.005804919528134227,0.0003632183409952463,0.05,0.23,0.0064653,5.2823871759161236e-05,0.0026829607857862398,0.00459987148487093,0.0043709856387161815,0.00022888584615474684,0.09,0.23,0.0064653,2.858725593247793e-05,0.001688534932502687,0.0027656181491665906,0.0026702064797216414,9.541166944494876e-05,0.15,0.23,0.0064653,0.88
250,2.49,6.798638079212575e-05,0.003540298291104249,0.006171860737689708,0.005811467391040676,0.00036039334664903123,0.05,0.23,0.0064653,5.1194277569928615e-05,0.0026809133411420582,0.0045846926845487645,0.0043638529623757985,0.00022083972217296568,0.09,0.23,0.0064653,2.8957696794331284e-05,0.001682479003554839,0.002760229047491741,0.002661163251173218,9.906579631852329e-05,0.15,0.23,0.0064653,0.88
251,2.5,7.194667955820291e-05,0.0035447649124356827,0.006186673464679343,0.005816802077972847,0.000369871386706496,0.05,0.23,0.0064653,5.08973855732369e-05,0.0026692390749685382,0.0045559312429467435,0.004336729303370358,0.00021920193957638542,0.09,0.23,0.0064653,2.746315487610617e-05,0.001676945108441228,0.0027420859525494733,0.0026474421049623334,9.464384758713967e-05,0.15,0.23,0.0064653,0.88
252,2.51,6.886237703314558e-05,0.003529306275913239,0.0061433942978499,0.0057826260870396514,0.0003607682108102479,0.05,0.23,0.0064653,5.186740990136921e-05,0.002669406949400433,0.004556580781005496,0.0043361986622151,0.00022038211879039647,0.09,0.23,0.0064653,2.8739263639776826e-05,0.001674124657042597,0.002736064630008314,0.0026411841291407562,9.488050086755823e-05,0.15,0.23,0.0064653,0.88
253,2.52,7.195694982145386e-05,0.003534784363096643,0.006178175414285995,0.005805959648968698,0.0003722157653172988,0.05,0.23,0.0064653,5.110432429490038e-05,0.0026689760757081806,0.004559016158022387,0.004339350645437732,0.00021966551258465448,0.09,0.23,0.0064653,2.7439061414952093e-05,0.001669001911139872,0.0027293491123423228,0.0026345594239470496,9.478968839527335e-05,0.15,0.23,0.0064653,0.88
254,2.53,6.856906306596047e-05,0.003527160094257901,0.006144907770971581,0.005782825486282856,0.0003620822846887263,0.05,0.23,0.0064653,5.089733373087158e-05,0.0026547164242091124,0.004525002403800794,0.0043102624485892695,0.0002147399552115262,0.09,0.23,0.0064653,2.7103391761050586e-05,0.0016638576619434592,0.0027183305351653033,0.002623859314334745,9.447122083055829e-05,0.15,0.23,0.0064653,0.88
255,2.54,6.90936749023256e-05,0.003531435421245601,0.006140288432765839,0.0057832334143668295,0.0003570550183990079,0.05,0.23,0.0064653,5.216189989360811e-05,0.002648956735499085,0.004512989881491968,0.004296919189634206,0.0002160706918577613,0.09,0.23,0.0064653,2.768539114034398e-05,0.001659561977060836,0.0027065986606834348,0.002613728724080067,9.286993660336857e-05,0.15,0.23,0.0064653,0.88
256,2.55,6.714390424541774e-05,0.003517925424605301,0.0061183467741297995,0.005764881381461766,0.00035346539266803244,0.05,0.23,0.0064653,5.250711963079032e-05,0.002650210537877142,0.004514335136617133,0.004297339058904042,0.00021699607771308996,0.09,0.23,0.0064653,2.647077020051997e-05,0.0016552945128202744,0.0026986914145331335,0.0026073638911910772,9.132752334205684e-05,0.15,0.23,0.0064653,0.88
257,2.56,6.636670471882137e-05,0.003520737239439651,0.0061231734549618425,0.0057707330818275665,0.0003524403731342768,0.05,0.23,0.0064653,5.25259415929489e-05,0.0026447618037979894,0.004498938679025194,0.004286263316675945,0.00021267536234924884,0.09,0.23,0.0064653,2.8250633580422646e-05,0.0016497779826252909,0.002687861788970618,0.002594116597138901,9.374519183171679e-05,0.15,0.23,0.0064653,0.88
258,2.57,6.696389891936103e-05,0.0035100394649728362,0.006105616148871309,0.005747286263590346,0.00035832988528096367,0.05,0.23,0.0064653,5.0557456648089775e-05,0.0026383409946366793,0.004485262437372441,0.004273309637294542,0.00021195280007789955,0.09,0.23,0.0064653,2.8405327444069038e-05,0.0016495448051450474,0.00268171880447819,0.002590332032375867,9.138677210232303e-05,0.15,0.23,0.0064653,0.88
259,2.58,6.954118637354047e-05,0.0035180466184805822,0.006115611537980084,0.005757539526922437,0.0003580720110576456,0.05,0.23,0.0064653,5.1054851761960194e-05,0.0026338058854643138,0.0044763974464885024,0.004265624533804459,0.0002107729126840428,0.09,0.23,0.0064653,2.8169473932464417e-05,0.001640931604986031,0.0026702705430663213,0.0025776527071426324,9.261783592368858e-05,0.15,0.23,0.0064653,0.88
260,2.59,6.594313521981209e-05,0.0035006146153986886,0.006082803459414698,0.0057321441054481075,0.0003506593539665912,0.05,0.23,0.0064653,5.287484237650888e-05,0.002635350695722276,0.004486372908860978,0.004270014872557352,0.0002163580363036259,0.09,0.23,0.0064653,2.73895911897221e-05,0.001638787621738582,0.0026620351448366194,0.0025709820378664256,9.10531069701941e-05,0.15,0.23,0.0064653,0.88
261,2.6,6.724414989193763e-05,0.00350602638125459,0.006081656283346221,0.00573290130846452,0.00034875497488169973,0.05,0.23,0.0064653,5.0408412830819716e-05,0.002632656652857995,0.004476311899120396,0.004263974074177045,0.00021233782494335204,0.09,0.23,0.0064653,2.810966317944791e-05,0.001635845200974765,0.0026577159078267996,0.0025670803461392165,9.063556168758256e-05,0.15,0.23,0.0064653,0.88
262,2.61,6.698991963055756e-05,0.0034934803420887347,0.006071385435661049,0.005716457516462151,0.00035492791919889907,0.05,0.23,0.0064653,5.155351501568487e-05,0.0026251821136592905,0.0044609980450767035,0.004249995339478505,0.00021100270559820135,0.09,0.23,0.0064653,2.7798193055587068e-05,0.0016296227961873561,0.002640732663752315,0.002553177255940326,8.755540781199026e-05,0.15,0.23,0.0064653,0.88
263,2.62,6.83345779822266e-05,0.003498581301761163,0.006078190247970436,0.005719785937865772,0.0003584043101046653,0.05,0.23,0.0064653,5.241750744142964e-05,0.0026203632387212855,0.004449529299463634,0.00423441623612981,0.00021511306333382404,0.09,0.23,0.0064653,2.672098510905932e-05,0.0016271225888335567,0.0026340384352229363,0.0025474652012722047,8.657323395073168e-05,0.15,0.23,0.0064653,0.88
264,2.63,6.661769770873028e-05,0.003485542881512939,0.006048347895933056,0.005696192012414515,0.00035215588351854087,0.05,0.23,0.0064653,4.8990269336803576e-05,0.002619888516235679,0.004445195785257489,0.004236477726765197,0.00020871805849229138,0.09,0.23,0.0064653,2.6660418195512825e-05,0.0016230628198487926,0.002633634283844208,0.0025433220223623804,9.031226148182748e-05,0.15,0.23,0.0064653,0.88
265,2.64,6.823632816815578e-05,0.003493941959787338,0.006073691450795057,0.005717203902970432,0.0003564875478246242,0.05,0.23,0.0064653,4.966801615992916e-05,0.0026130846519639528,0.004437405699602408,0.004226709968797536,0.00021069573080487254,0.09,0.23,0.0064653,2.6749665522207786e-05,0.0016206691046196755,0.002627633141416329,0.0025383029835127024,8.933015790362628e-05,0.15,0.23,0.0064653,0.88
266,2.65,7.041165531443566e-05,0.0034869954546444403,0.006055032373497716,0.005698199369086615,0.0003568330044111009,0.05,0.23,0.0064653,4.958936737186156e-05,0.0026074668831457043,0.004422337933389823,0.004213831018586985,0.0002085069148028379,0.09,0.23,0.0064653,2.745602653149664e-05,0.0016124288042671812,0.0026114727694539273,0.0025237153346957266,8.775743475820015e-05,0.15,0.23,0.0064653,0.88
267,2.66,6.531179027976756e-05,0.0034824760887692753,0.006034236679409366,0.00569060606183745,0.0003436306175719149,0.05,0.23,0.0064653,4.9808110089435785e-05,0.002604807462391624,0.004416274936555558,0.004207435722335337,0.00020883921422022153,0.09,0.23,0.0064653,2.7103532752720114e-05,0.0016082011889559649,0.0026053314798274376,0.002515617728307681,8.971375151975684e-05,0.15,0.23,0.0064653,0.88
268,2.67,6.789669435172843e-05,0.0034753102183009703,0.00602032653362888,0.00567161400618545,0.0003487125274434304,0.05,0.23,0.0064653,4.877857308456043e-05,0.002597305637885453,0.004394779465597845,0.004190592314359796,0.00020418715123804882,0.09,0.23,0.0064653,2.606484680685495e-05,0.0016082716544940305,0.0025984054365248864,0.002512013289676143,8.639214684874337e-05,0.15,0.23,0.0064653,0.88
269,2.68,6.491668250427514e-05,0.0034664231860701182,0.006001408697799812,0.005657317577359853,0.00034409112043995877,0.05,0.23,0.0064653,5.1506214583973127e-05,0.0025913714786415807,0.004386508955751485,0.004178982085983304,0.00020752686976818185,0.09,0.23,0.0064653,2.8443317133351245e-05,0.0016003030655183847,0.0025862011680762046,0.002497625621948419,8.857554612778565e-05,0.15,0.23,0.0064653,0.88
270,2.69,6.914088552010583e-05,0.003471840983015981,0.0060308869973373135,0.00567195481577978,0.0003589321815575346,0.05,0.23,0.0064653,4.990326891793064e-05,0.00259122634464233,0.004393428464001604,0.004184083635437181,0.00020934482856442172,0.09,0.23,0.0064653,2.676871872988239e-05,0.0015964784200411383,0.0025766400962714143,0.00249062068752332,8.601940874809344e-05,0.15,0.23,0.0064653,0.88
271,2.7,6.475524939575405e-05,0.0034639115972869,0.0059892713265919375,0.005647805970715123,0.0003414653558768146,0.05,0.23,0.0064653,4.785130597539013e-05,0.0025871914358166497,0.004370731116460082,0.004168290259118883,0.00020244085734119827,0.09,0.23,0.0064653,2.7750143830306555e-05,0.0015927994697669315,0.0025711777945321653,0.0024833108765964845,8.786691793568145e-05,0.15,0.23,0.0064653,0.88
272,2.71,6.996950277158223e-05,0.003470793087734283,0.006008487057972022,0.005659569284736777,0.00034891777323524376,0.05,0.23,0.0064653,4.939510486865596e-05,0.002579645856052238,0.004351422487518355,0.0041502211275984855,0.00020120135991986981,0.09,0.23,0.0064653,2.6659864933774166e-05,0.0015917374709720205,0.0025702474493384717,0.002483236036730573,8.701141260789881e-05,0.15,0.23,0.0064653,0.88
273,2.72,6.656998949136372e-05,0.003451330567579497,0.005970168561286947,0.005624035069325393,0.0003461334919615538,0.05,0.23,0.0064653,4.948053733934303e-05,0.0025756211739897997,0.004349706458896698,0.004147832763361019,0.00020187369553567786,0.09,0.23,0.0064653,2.6168600571350078e-05,0.001588262729452352,0.0025602724976561183,0.002474690475322893,8.558202233322538e-05,0.15,0.23,0.0064653,0.88
274,2.73,6.51621877794242e-05,0.0034550859427005445,0.005971556973924887,0.005632251110454203,0.00033930586347068436,0.05,0.23,0.0064653,4.8165718754548884e-05,0.0025705343053773737,0.004335980012068928,0.00413749436314863,0.00019848564892029723,0.09,0.23,0.0064653,2.6588507777475283e-05,0.001580331423153981,0.0025439844283168616,0.0024595317984125557,8.445262990430597e-05,0.15,0.23,0.0064653,0.88
275,2.74,6.392978012353098e-05,0.003445850604170168,0.00594434606833185,0.005608950412499236,0.0003353956558326137,0.05,0.23,0.0064653,4.6420069316775524e-05,0.002566929902197937,0.004322233498268952,0.004127206081194191,0.00019502741707476035,0.09,0.23,0.0064653,2.6836807607962536e-05,0.0015763142019987607,0.0025392214932204345,0.002452282553706247,8.693893951418733e-05,0.15,0.23,0.0064653,0.88
276,2.75,6.332152393854791e-05,0.0034557556301275543,0.005965631346521757,0.005629856397973651,0.0003357749485481052,0.05,0.23,0.0064653,4.890649246567392e-05,0.0025671651528921023,0.004336333103431457,0.004132333132267294,0.00020399997116416472,0.09,0.23,0.0064653,2.6736010406941e-05,0.0015721656780143308,0.00253164470065159,0.0024446587811679816,8.698591948360896e-05,0.15,0.23,0.0064653,0.88
277,2.76,6.591316414675923e-05,0.0034434744610519702,0.0059471369197006815,0.005609573131761353,0.0003375637879393284,0.05,0.23,0.0064653,4.797438993577317e-05,0.0025578185688952828,0.0043100478876628235,0.004113504969928005,0.00019654291773481963,0.09,0.23,0.0064653,2.5729472722994976e-05,0.0015716543389148099,0.0025258324188848916,0.002443181297361219,8.265112152367302e-05,0.15,0.23,0.0064653,0.88
278,2.77,6.876917083711169e-05,0.0034467064167365293,0.005966157371774686,0.005615594291120226,0.0003505630806544595,0.05,0.23,0.0064653,5.021431800904901e-05,0.002559812038156124,0.00431934707053228,0.004115176804900059,0.00020417026563222235,0.09,0.23,0.0064653,2.6585870943650465e-05,0.0015668901847143704,0.0025160158805807675,0.002432389831146108,8.362604943466e-05,0.15,0.23,0.0064653,0.88
279,2.78,6.792530284314613e-05,0.003434870409612652,0.005929654391444948,0.005587928486692001,0.0003417259047529463,0.05,0.23,0.0064653,4.916521738765162e-05,0.002546505158257178,0.004294352107290004,0.004093861343814528,0.0002004907634754763,0.09,0.23,0.0064653,2.8024614446726536e-05,0.001560152768618992,0.002508193026818759,0.0024229317192369323,8.526130758182689e-05,0.15,0.23,0.0064653,0.88
280,2.79,6.893612573508603e-05,0.003437334371280079,0.0059323093690422,0.005589469132267296,0.000342840236774904,0.05,0.23,0.0064653,4.833055813423673e-05,0.0025489413899961633,0.004298496221518793,0.004096782731109125,0.0002017134904096681,0.09,0.23,0.0064653,2.6466796828771484e-05,0.0015582517493063072,0.002497664851910904,0.002415779903559797,8.188494835110635e-05,0.15,0.23,0.0064653,0.88
281,2.8,6.456130465196217e-05,0.0034278542624445233,0.005918139349980531,0.005578393177286513,0.0003397461726940173,0.05,0.23,0.0064653,4.779425936438027e-05,0.0025433972202239317,0.004279381657293712,0.004082340283311061,0.00019704137398265137,0.09,0.23,0.0064653,2.563708542266508e-05,0.0015549378484289787,0.0024933394992370465,0.0024112222521612907,8.211724707575528e-05,0.15,0.23,0.0064653,0.88
282,2.81,6.366826265318567e-05,0.0034201033160717238,0.005895755480093946,0.005561345312297949,0.00033441016779599703,0.05,0.23,0.0064653,4.848750733865868e-05,0.0025416887360654307,0.004270243472476584,0.004076828319712264,0.00019341515276431975,0.09,0.23,0.0064653,2.6349231619240834e-05,0.0015476887764220419,0.0024836601681507108,0.002400863550387714,8.279661776299695e-05,0.15,0.23,0.0064653,0.88
283,2.82,6.103968607365722e-05,0.0034153509395237645,0.005869902117171028,0.005547080319012025,0.00032282179815900253,0.05,0.23,0.0064653,4.941031447807617e-05,0.002537427241157946,0.004265136150974574,0.0040689037308216675,0.00019623242015290616,0.09,0.23,0.0064653,2.6191684618595417e-05,0.001545228622074077,0.0024741415507025088,0.0023923212346675504,8.18203160349584e-05,0.15,0.23,0.0064653,0.88
284,2.83,6.655538254727797e-05,0.003429961038366084,0.005919739936480362,0.00558003633209016,0.0003397036043902027,0.05,0.23,0.0064653,4.595993068116353e-05,0.0025306313869145644,0.00424612753808922,0.004055487562762475,0.00019063997532674487,0.09,0.23,0.0064653,2.6849317291747495e-05,0.0015419731262199775,0.002469413386591572,0.002387337928534571,8.207545805700032e-05,0.15,0.23,0.0064653,0.88
285,2.84,6.0251803775583156e-05,0.0034200043055417797,0.005880005487952337,0.00555947471433806,0.0003205307736142773,0.05,0.23,0.0064653,4.623559248372984e-05,0.0025246777983893025,0.004241761312678815,0.004046663577866391,0.0001950977348124236,0.09,0.23,0.0064653,2.6816037943499405e-05,0.001538981586183672,0.002464038468390554,0.002382413929175283,8.16245392152712e-05,0.15,0.23,0.0064653,0.88
