,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
81,0.8,0.011386,0.020245,0.063042,0.038291,0.024751,0.06,240.0,0.504,1.0738,0.0087641,0.0164,0.050103,0.030889,0.019214,0.0775,240.0,0.504,1.1687,0.0049273,0.01028,0.030167,0.019182,0.010985,0.145,240.0,0.504,1.4216,0.99
82,0.81,0.011207,0.020028,0.062237,0.037855,0.024382,0.06,240.0,0.504,1.0779,0.0086119,0.016209,0.049399,0.030501,0.018897,0.0775,240.0,0.504,1.1716,0.0048257,0.010136,0.029657,0.018888,0.010769,0.145,240.0,0.504,1.4195,0.99
83,0.82,0.01103,0.019814,0.061444,0.037427,0.024017,0.06,240.0,0.504,1.08,0.0084609,0.01602,0.048715,0.030128,0.018586,0.0775,240.0,0.504,1.1774,0.0047254,0.0099926,0.029163,0.018605,0.010558,0.145,240.0,0.504,1.4214,0.99
84,0.83,0.010853,0.0196,0.060659,0.037004,0.023654,0.06,240.0,0.504,1.0867,0.0083107,0.015832,0.048034,0.029758,0.018277,0.0775,240.0,0.504,1.1805,0.004626,0.0098512,0.028677,0.018328,0.010349,0.145,240.0,0.504,1.4289,0.99
85,0.84,0.010677,0.019388,0.059879,0.036586,0.023293,0.06,240.0,0.504,1.0938,0.0081614,0.015646,0.047359,0.029391,0.017969,0.0775,240.0,0.504,1.1869,0.0045274,0.0097114,0.028197,0.018055,0.010142,0.145,240.0,0.504,1.4288,0.99
86,0.85,0.010501,0.019177,0.059104,0.03617,0.022934,0.06,240.0,0.504,1.0971,0.0080126,0.015461,0.04669,0.029027,0.017663,0.0775,240.0,0.504,1.1942,0.0044295,0.009573,0.027723,0.017786,0.0099374,0.145,240.0,0.504,1.44,0.99
87,0.86,0.010327,0.018967,0.058333,0.035757,0.022576,0.06,240.0,0.504,1.1025,0.0078645,0.015277,0.046024,0.028666,0.017358,0.0775,240.0,0.504,1.2025,0.0043323,0.009436,0.027254,0.01752,0.009734,0.145,240.0,0.504,1.4456,0.99
88,0.87,0.010153,0.018758,0.057565,0.035346,0.022219,0.06,240.0,0.504,1.1105,0.0077171,0.015094,0.045362,0.028307,0.017055,0.0775,240.0,0.504,1.2086,0.0042358,0.0093002,0.026789,0.017257,0.0095321,0.145,240.0,0.504,1.4543,0.99
89,0.88,0.0099792,0.018551,0.056802,0.034938,0.021864,0.06,240.0,0.504,1.1172,0.0075702,0.014912,0.044704,0.027952,0.016753,0.0775,240.0,0.504,1.2163,0.0041398,0.0091658,0.026328,0.016997,0.0093314,0.145,240.0,0.504,1.4633,0.99
90,0.89,0.0098062,0.018344,0.056041,0.034532,0.021509,0.06,240.0,0.504,1.1241,0.0074238,0.014732,0.044049,0.027598,0.016451,0.0775,240.0,0.504,1.2262,0.0040444,0.0090326,0.025871,0.016739,0.0091318,0.145,240.0,0.504,1.4688,0.99
91,0.9,0.0096337,0.018138,0.055283,0.034128,0.021156,0.06,240.0,0.504,1.1331,0.0072779,0.014552,0.043397,0.027246,0.016151,0.0775,240.0,0.504,1.2324,0.0039495,0.0089005,0.025418,0.016484,0.0089332,0.145,240.0,0.504,1.4775,0.99
92,0.91,0.0094617,0.017933,0.054528,0.033726,0.020803,0.06,240.0,0.504,1.1432,0.0071325,0.014373,0.042748,0.026897,0.015851,0.0775,240.0,0.504,1.2419,0.0038551,0.0087696,0.024967,0.016232,0.0087354,0.145,240.0,0.504,1.485,0.99
93,0.92,0.0092902,0.017729,0.053775,0.033325,0.02045,0.06,240.0,0.504,1.1464,0.0069876,0.014195,0.042101,0.026549,0.015552,0.0775,240.0,0.504,1.2502,0.0037612,0.0086398,0.02452,0.015981,0.0085384,0.145,240.0,0.504,1.4978,0.99
94,0.93,0.009119,0.017526,0.053025,0.032926,0.020099,0.06,240.0,0.504,1.1569,0.006843,0.014018,0.041457,0.026203,0.015254,0.0775,240.0,0.504,1.2581,0.0036677,0.0085111,0.024074,0.015733,0.0083419,0.145,240.0,0.504,1.5078,0.99
