,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
50,0.49,0.031164,0.045029,0.15204,0.086582,0.065455,0.06,480.0,1.008,1.4517,0.025915,0.038461,0.12837,0.073743,0.054627,0.0775,480.0,1.008,1.5641,0.017463,0.027848,0.090124,0.05297,0.037155,0.145,480.0,1.008,1.8877,0.99
51,0.5,0.030604,0.044379,0.14962,0.085305,0.064316,0.06,480.0,1.008,1.4612,0.025415,0.037863,0.12618,0.072573,0.053608,0.0775,480.0,1.008,1.5715,0.01707,0.027326,0.088303,0.05196,0.036342,0.145,480.0,1.008,1.8999,0.99
52,0.51,0.030047,0.043733,0.14722,0.084037,0.063183,0.06,480.0,1.008,1.4741,0.024919,0.037269,0.12401,0.071413,0.052595,0.0775,480.0,1.008,1.586,0.016681,0.02681,0.086504,0.050964,0.035539,0.145,480.0,1.008,1.9118,0.99
53,0.52,0.029493,0.043091,0.14483,0.082778,0.062057,0.06,480.0,1.008,1.4846,0.024426,0.036681,0.12185,0.070262,0.05159,0.0775,480.0,1.008,1.5979,0.016296,0.026301,0.084727,0.049981,0.034745,0.145,480.0,1.008,1.9222,0.99
54,0.53,0.028942,0.042454,0.14246,0.081527,0.060938,0.06,480.0,1.008,1.4967,0.023936,0.036098,0.11971,0.069122,0.050592,0.0775,480.0,1.008,1.6086,0.015916,0.025799,0.082971,0.049011,0.03396,0.145,480.0,1.008,1.9331,0.99
55,0.54,0.028394,0.041822,0.14011,0.080285,0.059825,0.06,480.0,1.008,1.5071,0.02345,0.03552,0.11759,0.06799,0.049601,0.0775,480.0,1.008,1.6215,0.015539,0.025304,0.081238,0.048054,0.033184,0.145,480.0,1.008,1.9456,0.99
56,0.55,0.027849,0.041193,0.13777,0.079051,0.058718,0.06,480.0,1.008,1.5194,0.022967,0.034947,0.11548,0.066868,0.048616,0.0775,480.0,1.008,1.6355,0.015167,0.024815,0.079524,0.047108,0.032416,0.145,480.0,1.008,1.9561,0.99
57,0.56,0.027308,0.04057,0.13544,0.077826,0.057617,0.06,480.0,1.008,1.533,0.022487,0.034378,0.11339,0.065755,0.047638,0.0775,480.0,1.008,1.6466,0.014798,0.024332,0.077831,0.046175,0.031656,0.145,480.0,1.008,1.9717,0.99
58,0.57,0.026769,0.03995,0.13313,0.076608,0.056522,0.06,480.0,1.008,1.547,0.02201,0.033814,0.11132,0.064651,0.046666,0.0775,480.0,1.008,1.6633,0.014434,0.023856,0.076158,0.045253,0.030905,0.145,480.0,1.008,1.9851,0.99
59,0.58,0.026232,0.039335,0.13083,0.075399,0.055434,0.06,480.0,1.008,1.5611,0.021536,0.033255,0.10926,0.063556,0.045701,0.0775,480.0,1.008,1.6764,0.014073,0.023386,0.074505,0.044344,0.030161,0.145,480.0,1.008,2.0001,0.99
